StripCh, AdcCh0, AdcCh1, AdcCh2, AdcCh3, AdcCh4, AdcCh5, AdcCh6, AdcCh7, AdcCh8, AdcCh9, AdcCh10, AdcCh11, AdcCh12, AdcCh13, AdcCh14, AdcCh15, AdcCh16, AdcCh17, AdcCh18, AdcCh19, AdcCh20, AdcCh21, AdcCh22, AdcCh23, AdcCh24, AdcCh25, AdcCh26, AdcCh27, AdcCh28, AdcCh29, AdcCh30, AdcCh31
10, 2.06847,1.7035,1.81191,2.44943,2.69459,3.59174,3.80038,3.89948,4.01423,4.42421,4.64224,4.76742,5.32971,5.17532,5.95667,5.65519,6.85174,6.16531,7.22103,6.89347,7.51417,7.81148,7.82296,7.92728,8.50417,8.95379,9.26883,9.07167,10.8076,9.81234,11.2019,11.0569,
11, 2.47037,1.76092,2.58296,2.69772,2.76239,3.08683,3.70336,3.73466,3.96312,4.50975,5.09499,5.2692,5.76472,6.64623,6.06621,6.98214,7.69986,7.69569,7.88033,8.05559,8.48748,9.16138,9.78522,10.4403,9.95526,10.0001,10.5207,10.7397,11.5002,12.0177,11.9405,12.3306,
12, 2.07292,1.5914,1.92045,2.38371,2.36598,3.36015,3.38205,3.8129,4.1655,4.35327,4.75699,5.02301,5.12003,5.33075,5.80749,6.07247,6.20078,6.52313,6.9884,7.66022,7.5486,7.65292,8.32474,8.2152,8.28301,9.42114,9.2657,9.78835,10.1055,10.191,10.5269,10.7491,
13, 2.05917,1.7737,2.33773,2.13843,2.98856,3.2746,3.81811,4.0038,4.61929,4.95311,5.69274,5.70004,6.15592,6.75159,6.57633,7.14696,7.8553,7.71133,7.96692,8.84425,8.7514,9.30639,9.76748,9.46704,10.6813,11.0381,11.0694,11.6494,12.1022,13.0716,12.8929,13.1574,
14, 2.06376,1.34228,2.16127,2.23871,2.38684,3.60929,3.53974,3.5221,3.4702,4.15528,4.42517,5.04492,5.42673,5.37978,6.58155,6.19139,6.24147,6.60659,6.7881,7.32118,8.15782,7.63727,8.55633,8.22146,8.89691,9.24672,9.14707,9.60172,9.99073,10.7022,10.6083,11.0934,
15, 2.51851,1.60757,2.95434,2.59027,3.03884,3.21201,3.5221,3.86464,4.35873,4.89782,5.2619,5.5081,6.05265,5.95146,6.44593,6.93102,7.30136,7.78853,7.824,8.93814,8.81608,9.14886,9.53068,10.6281,10.3548,10.9327,11.0287,11.7297,11.3636,12.3724,12.4569,13.1704,
16, 1.99477,1.47926,2.72698,1.95078,2.53391,3.21097,3.07431,3.72318,3.92243,4.3418,4.76012,4.75491,4.9625,5.23582,5.77203,6.15175,6.05995,6.834,7.11775,6.98944,7.87407,8.05872,8.24232,8.61996,8.45201,9.19894,9.45661,9.43887,10.3079,10.7011,10.7971,11.4272,
17, 2.18521,2.63721,2.15629,2.67581,3.45195,3.88905,3.7357,4.09247,4.34701,4.84462,5.4695,5.56547,5.75429,6.47827,7.03951,7.10002,7.84278,7.65396,8.25067,8.85677,9.35437,9.92292,9.56301,10.0325,10.9046,11.0579,11.1706,11.8038,11.93,12.3953,12.7375,12.7458,
18, 1.99024,1.68894,1.8569,2.55793,2.68415,2.97938,2.90636,3.57818,4.09873,4.55284,4.68674,4.86943,4.8985,4.81442,5.47148,5.53835,6.42194,7.21581,6.79332,6.69943,7.93145,8.07541,8.01804,8.99134,9.03724,8.91414,10.0356,10.046,9.7873,9.949,11.0569,11.3698,
19, 2.38603,2.14795,2.2095,2.95017,2.8229,3.31842,3.55418,3.77743,4.09143,5.47784,4.88218,5.77411,5.9452,6.19348,6.54921,7.25754,7.10211,7.59971,8.32265,8.91519,9.23754,9.88119,9.68924,10.0356,10.6636,11.0402,11.1925,12.0855,11.7256,12.2273,12.2941,1.99024,
20, 1.99005,1.44796,2.27209,2.51724,2.61322,2.98355,3.51454,2.82812,3.92243,4.50767,4.21766,4.93538,5.27651,5.66353,5.5081,5.65101,5.9911,6.53878,7.52877,7.09272,7.72177,7.60388,8.16304,8.84634,8.94022,8.94857,9.442,9.92083,10.2161,10.4685,10.5092,11.2937,
21, 2.20988,1.75571,2.2314,2.98668,2.52454,4.05179,3.96833,4.36162,4.4023,4.73196,5.17219,5.216,6.51478,5.77828,7.39107,7.64353,7.56111,8.18182,8.06811,9.03203,8.66899,9.51816,9.36689,10.0794,10.8315,10.7335,11.9238,12.0229,11.9905,12.3358,12.5267,13.1278,
22, 2.06199,1.32878,1.8429,2.21993,2.15296,3.21619,2.92618,3.68145,3.50828,4.21453,4.17802,4.43569,4.47011,5.24938,5.29111,6.31553,6.35309,6.6191,6.92476,6.90077,7.06246,7.80835,8.19538,8.2997,8.93709,9.47956,9.9177,10.0178,10.0919,10.456,10.8096,11.8601,
23, 2.41035,1.71285,1.94432,2.27522,3.94956,3.82646,3.36223,3.8807,4.16341,5.12316,5.3318,6.03387,6.43654,6.42611,6.62328,6.96023,7.39837,8.12444,8.75453,8.29135,8.22459,9.13322,9.51085,10.0815,10.794,10.7116,10.5979,11.5555,12.1293,12.4923,12.2983,13.0611,
24, 2.26559,1.78093,2.03398,2.48513,2.93458,3.03631,3.55001,3.24702,4.08204,4.32511,4.33032,5.12107,5.09499,5.70839,6.23521,6.38751,6.65562,6.38647,6.85695,7.59971,7.2492,7.60701,8.01595,8.58032,8.56154,8.91206,9.89371,9.82486,10.0512,10.1566,10.9786,11.0757,
25, 1.92617,2.15838,2.39832,2.55688,3.30277,3.60634,3.61573,3.80038,3.92452,4.5217,5.16697,5.61555,5.67605,6.46367,6.56381,7.42863,7.69673,8.10253,8.6377,8.71594,9.06749,9.59953,9.466,9.99594,10.3402,11.0214,11.2342,11.6379,11.2384,12.8616,12.291,13.0902,
26, 2.18562,1.43857,2.12813,2.85673,2.65225,2.45295,2.65017,3.66268,3.97571,4.43658,4.61303,4.09923,5.01988,5.55295,5.66353,6.00153,6.25085,6.51687,7.24085,7.42132,7.44532,8.58032,8.52712,8.74932,8.87659,9.69341,9.7654,10.1117,9.6423,11.0318,10.9213,10.8628,
27, 2.29176,2.15212,2.75405,2.32112,2.97625,3.29025,4.25104,3.92139,4.62659,4.95311,5.78454,5.14089,6.86426,6.86426,6.37812,7.06142,7.96275,7.41924,8.0775,8.76079,8.6523,9.29074,9.29074,10.2588,11.277,10.6104,11.4564,11.9613,12.6989,12.6989,12.9491,13.1699,
28, 2.01847,1.72545,2.31697,2.45399,2.81833,3.01243,3.36951,3.94121,4.18323,4.6871,4.92599,4.60573,5.1242,5.55037,5.69692,6.36874,6.67335,6.77454,7.39107,7.47348,7.7781,8.20164,8.61266,8.57719,8.94961,9.64856,9.53798,9.81025,9.85928,11.3166,10.866,11.6807,
29, 2.13439,1.90176,1.94432,2.93869,2.29725,3.39546,3.9591,4.12064,4.66206,5.29737,5.29737,5.61346,5.79185,6.54399,6.62954,7.25963,9.02994,9.02994,9.02994,8.96943,9.12696,9.69237,9.84468,10.2599,10.6584,11.0746,11.3771,11.7141,11.9655,12.3807,12.7792,12.6227,
30, 1.82847,1.81308,2.05197,2.21367,2.8229,3.29581,3.22211,3.36951,3.78264,4.06013,4.61929,4.60573,4.93538,5.72508,5.83775,6.31136,6.71925,6.98944,6.76515,6.73281,7.33474,7.87616,8.36333,8.82339,9.54737,9.54737,9.57971,10.0168,9.99073,10.2202,10.4623,11.1998,
31, 2.29443,1.87046,2.19176,2.42544,3.26939,3.27878,3.67053,4.39403,4.52897,4.98024,5.12837,5.73969,6.08394,6.20913,7.48809,7.52564,7.7395,8.4374,7.82713,8.92979,8.9903,9.52546,9.66942,9.94691,10.6073,10.8722,11.0151,11.6244,11.4397,12.05,12.4116,13.107,
32, 1.94598,1.84855,2.4317,2.22932,2.64451,3.24644,3.32051,3.15672,4.10235,4.58502,4.366,4.90408,5.45489,5.49349,5.76994,5.94624,6.51896,6.73803,7.04786,6.60033,7.18765,7.68838,8.60118,8.7222,9.44618,9.128,9.62248,10.3997,10.0439,10.8889,10.3569,10.8117,
33, 1.5024,2.07492,2.06136,3.48637,2.97103,3.36328,3.63555,4.36371,4.56922,4.76534,5.35162,5.75325,5.49662,5.73969,7.10315,7.18348,7.23355,8.05872,8.58658,7.91267,9.21667,9.95734,10.5019,9.76957,10.5175,10.9943,10.9964,12.5226,11.9926,11.9592,11.9426,13.1009,
34, 2.00661,1.72024,2.23766,2.23558,2.30339,3.0983,3.11291,3.82646,4.00172,4.1582,3.88696,4.72883,5.41004,5.05117,5.80645,5.86278,6.6504,6.55547,7.36916,7.06246,7.89181,8.11505,8.0535,8.68464,8.99656,8.77957,8.90684,9.2584,9.60266,10.3131,10.8827,11.2227,
35, 2.52037,1.72441,2.53915,2.99294,3.00129,3.87027,3.97772,4.52749,4.63598,4.51601,4.78099,5.04283,5.99527,6.71299,7.08646,7.21581,7.86156,7.68525,8.31848,9.11235,9.25736,9.25736,10.2828,10.6928,10.3152,10.8117,11.7819,11.7819,11.3886,12.2889,13.1459,13.17,
36, 2.06388,1.67434,1.956,3.35389,3.35389,3.13064,3.39144,3.48846,3.84628,4.42734,5.09186,4.75491,5.50497,5.77411,6.03491,5.93581,6.23834,6.88929,6.88929,7.17722,7.55798,8.00656,8.49478,8.09419,8.81191,9.39819,9.48999,10.4685,10.4476,10.6469,11.1508,11.1508,
37, 1.923,1.57419,1.60757,1.60757,2.5694,3.33302,3.49159,3.98398,4.07057,4.88322,5.96919,5.67709,5.52792,6.57738,7.13132,6.53148,7.76662,8.10671,8.39985,8.26214,8.98821,9.36376,9.50668,10.0606,10.8295,11.0986,11.4105,11.6411,12.0145,12.6624,12.9062,12.5247,
38, 2.05955,1.41771,2.60761,2.49325,2.97183,2.92845,3.3385,3.44075,4.27921,4.32928,4.40022,5.05117,4.87592,5.47889,5.61659,5.94624,6.35517,6.90703,6.40838,7.08228,7.08228,7.75411,7.83965,8.36229,9.04037,8.92249,9.18955,9.50668,10.6448,10.0272,10.5269,10.6563,
39, 2.37825,1.37076,2.38893,2.53811,2.81351,3.67519,3.17446,4.29068,4.57339,4.81437,5.48306,5.46637,5.79811,6.59824,6.71299,7.42654,7.52356,8.17243,8.42593,8.37481,9.34499,9.42323,10.0554,9.84364,10.6292,11.3855,11.2666,12.1053,11.6776,13.1726,13.1726,13.1726,
40, 2.15005,1.63991,2.12396,2.65807,2.41084,3.35076,3.46134,3.55105,4.0883,3.88696,4.61929,5.31093,5.37144,5.6844,5.79602,6.74324,6.37812,7.18348,7.14905,7.44636,8.12444,7.46305,8.48643,8.87033,8.30179,9.40758,9.28448,9.91144,10.0711,10.1347,10.7627,10.988,
41, 1.27533,2.17787,2.27649,2.236,2.02944,3.01314,3.56154,4.1342,3.94561,5.61242,5.8993,5.34431,6.35726,6.72447,6.57112,6.47514,7.85843,7.66126,8.42071,9.02577,9.13113,9.93439,9.58596,10.3725,10.8138,10.7596,10.5624,11.7464,11.4387,12.7896,12.4902,13.1342,
42, 2.08977,1.96852,1.73797,2.09162,2.95742,2.75501,3.10482,4.00477,4.04837,3.7214,4.40856,4.82689,5.17636,5.70526,5.45698,6.29988,6.67544,6.75889,7.06038,7.14696,8.02638,7.97526,8.52816,8.49582,9.13948,9.71798,9.23545,10.0731,9.74912,10.3934,10.7575,11.301,
43, 2.07739,2.11559,2.82767,2.19863,3.18563,3.22282,4.30842,4.57965,4.84358,5.34223,6.21852,6.50644,5.95354,6.84965,7.42028,7.97526,8.36229,8.70342,9.38567,9.8259,9.37524,10.7356,11.3771,10.8472,11.7996,11.2102,11.615,12.2127,12.9747,13.0438,2.08977,2.08977,
44, 1.97559,2.0332,1.60131,2.25365,3.30799,2.74048,2.42284,4.23644,3.48742,3.72214,4.17176,4.76534,5.39439,5.75325,6.39586,5.8294,5.6072,7.2492,7.34413,7.31805,7.14279,7.95544,7.99613,8.40611,8.83695,8.96213,9.47434,9.62143,10.6532,10.866,10.4164,10.7783,
45, 1.31513,2.41973,2.41973,3.27773,3.10248,3.09517,3.82228,3.91304,4.52644,4.64328,5.28464,5.24625,5.76994,6.21121,6.49496,7.90433,7.62579,8.07437,8.63457,8.99343,8.91832,8.75036,9.87076,10.0752,10.1399,11.0225,10.5259,11.6056,12.6279,12.3317,12.3776,13.1353,
46, 2.10129,1.57168,1.68793,2.10935,2.84689,3.01798,2.7311,3.83272,4.10186,3.66476,4.70588,4.45133,5.37561,5.50601,5.70943,5.98067,6.47306,6.80166,6.63997,7.40672,7.30762,7.91267,8.51981,8.49999,9.32516,9.69028,9.32099,9.43053,10.1159,10.2223,10.5155,11.0861,
47, 2.39251,1.39003,2.37717,2.55271,2.85881,3.1536,3.70649,3.93182,4.66936,5.17949,5.3005,6.10168,5.63537,6.56486,6.29988,6.90703,7.29092,8.45305,8.4447,8.70237,9.04976,9.40966,10.0293,9.5338,10.1503,10.6479,11.1174,11.4335,12.5132,12.0917,12.4704,12.5852,
48, 2.20162,1.9174,2.05197,2.3159,2.50159,2.90863,3.64494,3.60947,4.15507,4.28547,4.42004,5.1774,4.88426,5.64997,5.48097,6.26442,6.80375,6.48349,7.13132,7.46201,7.62266,7.73637,8.15365,8.48435,8.82964,9.14782,9.7414,9.63395,10.4873,10.673,10.747,11.5409,
49, 1.71613,1.79485,2.6466,2.91053,2.52559,3.1223,4.22287,4.33867,4.21766,4.81958,5.40273,5.03866,6.49183,6.31136,6.23625,7.20538,7.70508,7.3483,8.2611,8.90893,8.45096,9.68507,9.6423,10.1764,10.6928,10.601,11.1727,11.4366,11.7214,11.6891,11.8476,12.5737,
50, 2.17435,1.37702,1.93083,2.84272,2.26328,3.06909,3.47386,3.16194,4.33345,4.30946,4.08621,4.36475,5.14819,5.86385,5.77562,6.17366,6.29676,6.70047,6.90077,7.15009,7.56946,7.78019,8.46244,9.01638,8.75453,9.41279,9.54945,9.949,10.6751,10.6396,10.4226,10.6302,
51, 2.11158,1.74527,1.77657,2.56314,2.97103,3.66893,3.72005,4.11334,4.12794,4.42838,4.76116,5.24417,5.86383,6.32991,7.13852,7.35651,7.84486,7.81565,8.81504,8.63144,8.62205,9.8186,9.90936,9.64334,10.6792,10.6229,10.9494,11.4846,11.7245,12.4089,12.3838,13.0479,
52, 2.09335,1.55958,2.28044,2.46821,2.89279,2.88445,3.56148,2.88445,3.80142,4.20723,4.85505,5.04492,5.39126,4.98441,6.38856,6.28424,5.84192,6.89555,6.40942,7.11567,7.78019,8.03994,8.14426,8.9663,8.54172,9.34394,9.23545,10.1128,10.0679,10.3225,11.3573,10.408,
53, 1.86131,1.91623,2.83959,2.52663,2.76448,3.18176,4.07578,4.0497,4.69544,4.94998,4.82167,5.54878,5.92642,6.91955,6.98631,7.27736,7.27841,7.63622,7.55903,8.71072,9.39715,9.297,9.91562,10.2995,10.4967,10.916,11.543,11.9853,12.2868,12.7604,12.0719,13.0412,
54, 2.16107,2.38516,1.80572,1.98647,2.4872,3.41439,3.0378,3.63138,4.29903,4.11125,4.76221,5.38291,4.35223,5.01571,5.9598,6.34892,6.40108,6.46158,7.05099,7.13132,7.53086,7.35247,8.27466,8.68986,9.08314,8.6909,9.32516,9.67881,10.6292,10.6177,10.4289,11.5211,
55, 2.1499,2.15919,2.57439,2.47134,2.88758,3.27773,3.7503,4.06118,4.32928,4.36058,4.73821,5.19827,5.93581,6.4814,6.45219,7.44219,8.04412,8.25171,7.82922,8.307,8.62413,8.54798,10.1879,10.5457,11.2019,10.119,10.9703,10.9776,12.123,12.5998,12.4725,2.16107,
56, 2.11616,1.54988,2.16464,2.16255,2.11561,2.99479,3.77325,3.57087,4.00902,4.3491,4.78203,4.69962,5.09812,5.35579,6.04326,6.69734,5.93476,6.5659,7.24544,7.09376,7.48392,8.36438,8.52816,8.47496,8.78479,8.91832,9.11861,9.95421,10.5186,10.3851,10.9432,10.794,
57, 1.79185,1.70662,2.81521,2.753,3.04823,3.56881,3.82831,3.97363,4.86548,4.99588,5.55087,4.9938,5.8534,6.2446,6.54504,7.24189,7.40985,7.57363,8.45722,8.84321,8.91101,9.42427,9.96882,9.99699,10.0971,11.2655,11.2906,11.6004,11.5628,12.5779,13.052,13.0977,
58, 2.16012,1.02025,2.30244,2.30234,2.27939,2.85107,3.76178,3.79099,4.42943,4.33137,4.82584,4.87279,4.97606,5.40691,5.51331,5.6531,6.77976,7.18348,7.45471,7.25024,7.11462,8.3456,8.45096,9.21146,9.08419,9.3429,9.82381,9.76018,10.2223,10.4164,10.3882,10.7241,
59, 1.39832,1.94744,2.00868,3.30486,3.17028,3.71692,3.72735,4.26669,5.3777,5.09603,5.73656,6.29676,5.28276,5.70943,7.02804,6.9957,7.33578,8.69716,7.75515,8.15469,9.04037,9.10088,9.39193,9.91875,10.7178,10.9421,11.2207,11.639,12.2013,12.4308,13.0044,13.1346,
60, 2.15536,1.96093,2.63821,2.6692,2.92328,2.63408,3.24761,3.32799,4.52957,4.45342,4.77264,4.62555,5.09812,5.54044,5.71256,6.55338,6.79645,6.4741,6.95501,7.1574,7.65917,8.23711,8.06602,8.82339,8.9663,9.17912,9.86346,9.52129,9.949,10.3162,10.9286,11.687,
61, 1.7002,2.03671,2.36887,1.87374,2.82576,4.18532,3.42939,4.05388,4.70692,5.1628,5.28485,6.26337,6.24042,6.51791,6.67439,7.11149,7.52982,8.27466,8.10566,9.47226,9.56093,10.2672,10.2474,10.1451,11.3114,11.2238,11.1727,11.4877,12.2701,12.099,12.5288,13.1351,
62, 2.07342,1.98957,1.40248,2.53079,2.49568,3.23831,3.33747,3.6996,4.38979,3.78368,4.5713,4.97189,4.78099,5.24938,5.72612,5.9525,6.06204,6.82774,7.2638,7.03012,7.35978,8.07645,8.04412,8.63561,9.297,9.38254,9.41488,9.98968,10.1149,10.9964,11.0078,11.2384,
63, 2.06333,1.29128,2.31382,2.35763,2.7384,3.59904,3.88488,4.68052,4.73449,4.98362,5.27442,5.62598,6.35517,6.82774,6.94145,6.73386,7.42863,7.61119,8.8213,9.03828,8.87137,9.466,9.87702,9.37837,10.6198,10.4351,11.5774,11.4512,11.736,12.4569,12.9342,13.1036,
64, 2.29671,1.33008,1.62426,2.47551,2.2168,2.97416,3.58444,3.70336,3.70649,4.1655,4.1582,4.38874,4.84671,5.58842,6.16427,6.1288,6.87782,6.92789,6.77767,7.12088,7.50061,7.87825,8.32369,8.59805,8.96839,9.56719,9.37315,9.77896,10.3131,11.1007,10.4289,10.8055,
65, 1.54374,1.93394,2.506,3.05345,2.76031,3.3977,3.77638,3.76908,5.03866,4.85297,5.45698,5.68961,6.69213,6.60137,6.45011,7.08959,7.03847,8.31013,7.71238,8.88285,8.93084,9.2198,9.92188,10.7773,10.3913,10.9046,10.8368,11.882,11.5201,12.5153,12.4506,13.1703,
66, 2.06363,1.69937,2.36285,2.66851,2.74988,2.79369,3.73779,3.86193,3.88801,4.80081,4.26043,4.8561,5.79811,5.54252,5.80019,6.56068,6.52626,6.66396,6.74012,7.76141,7.54651,8.29761,8.14322,8.95587,9.45869,9.59535,9.52963,10.0773,10.4445,10.4748,10.9265,11.3865,
67, 1.83298,1.95809,1.79952,3.16194,2.97208,2.96373,4.02362,4.13629,4.93955,5.1388,5.43716,5.26294,5.93372,6.54712,6.87052,7.38794,7.33787,8.46035,7.66856,8.54694,8.5751,8.6137,9.70489,9.29596,10.2046,11.2144,11.0861,11.1789,11.7235,12.5914,12.5132,12.5862,
68, 2.01314,1.69416,2.02172,2.39206,3.02111,3.28399,3.48012,3.77743,3.89948,4.39187,4.52123,5.1847,5.75429,5.21287,5.98588,5.92746,6.6963,6.73386,7.39629,7.82609,7.27035,8.07124,8.31743,8.49478,8.87137,8.99134,9.19476,9.84259,10.6073,10.4351,10.5874,11.9279,
69, 1.39069e-309,1.72205,1.89145,2.18722,3.21932,3.68145,3.68458,4.35953,4.50975,4.87279,5.06682,6.01822,5.74595,6.48766,6.75472,7.41507,7.35456,7.82087,8.61788,8.63248,9.24588,9.54215,10.1149,10.4028,10.5269,11.2968,11.5993,11.6598,11.5712,11.9071,12.7406,12.9872,
70, 2.076,2.04154,2.04259,2.41292,2.32947,3.31346,3.42452,3.56673,4.35849,4.80289,4.39292,4.93121,5.01779,5.55713,6.2738,5.73864,6.55547,6.95397,6.9644,7.56007,8.06602,7.89911,7.62579,8.82964,9.35959,8.90371,9.57449,9.43366,10.7794,10.4821,11.1779,11.0684,
71, 1.83706,1.81725,2.31382,2.93661,2.89905,3.52393,3.31633,4.09508,3.92069,4.80404,4.9865,5.05535,5.92225,6.29363,6.44176,6.76899,7.56946,8.05976,8.08376,7.72281,9.33977,10.0053,9.56719,9.9031,10.5697,10.3277,11.5566,11.7183,11.8049,12.7135,12.6561,12.4589,
72, 2.23053,1.65139,1.35512,2.87506,2.60138,2.98772,3.76387,3.54166,4.40648,4.1874,5.15862,4.89156,5.74386,5.64684,5.89304,5.92538,6.66188,7.36499,7.27006,7.00092,7.82713,7.84486,7.92102,9.41071,9.18329,9.01325,9.28657,9.74557,9.99281,10.7898,10.2734,11.0005,
73, 1.6117,2.58996,2.54429,2.34396,3.62825,3.89218,4.10499,3.92243,4.88113,4.57756,4.88948,5.39021,5.30467,6.9884,7.3942,6.98631,7.24398,7.969,8.40402,9.08419,8.67212,9.00177,10.1117,9.56719,10.4915,10.6928,11.0548,11.7224,12.701,12.3515,13.1336,12.1721,
74, 1.94297,2.14378,2.34929,2.18133,2.60696,2.75405,2.60696,3.67624,3.82124,4.01528,4.43151,4.73926,5.37665,5.35162,5.63328,5.8534,6.81418,6.77037,6.94667,7.66439,8.08897,7.86677,8.34873,8.90997,8.71594,8.97465,9.52024,10.2515,10.2797,10.8149,10.818,11.3855,
75, 0.382441,1.84229,1.92149,2.59515,3.20758,3.26363,3.26052,3.70271,4.52749,4.64015,5.66353,5.77411,5.73864,6.26755,6.98109,7.18139,7.64353,7.89076,8.47287,8.35708,9.51503,9.40549,9.81338,10.5113,10.3329,10.7043,11.0277,12.2952,12.3734,11.8674,12.4339,13.0585,
76, 2.17939,1.63707,2.25226,2.69812,2.4239,3.00357,4.12586,3.43698,3.78679,4.68084,4.80289,5.3777,5.38291,5.31406,5.79706,6.21121,6.7954,6.5127,7.08541,7.10732,7.51834,8.25171,8.3842,8.25693,9.32725,9.33351,9.65377,10.3141,9.93439,10.5113,11.7423,11.5242,
77, 6.92946e-310,1.54081,2.78822,3.13482,2.69688,3.27356,4.02571,3.68667,3.94538,5.18992,5.42151,5.80958,6.5732,6.61702,6.66918,6.40942,8.03055,8.06289,7.80105,8.77331,9.13948,9.23128,9.5651,10.0617,10.6166,11.0058,11.0402,11.8612,12.22,11.9123,13.0926,13.1434,
78, 1.98842,2.03424,2.10935,2.51411,2.26166,2.72588,3.08787,3.92556,3.87236,4.36162,5.0011,4.75804,4.98441,5.25356,5.69274,6.10376,5.82523,6.83192,6.92789,7.34726,7.6623,7.85425,7.91893,8.50938,9.21772,9.3575,9.08627,9.5505,10.3663,10.2828,10.7481,10.9943,
79, 1.77702,1.88422,2.23849,2.76435,2.89514,4.07787,3.12765,4.24165,3.99546,5.41108,5.36622,5.14715,6.43967,6.7036,6.61284,7.25128,7.51313,8.12966,8.23189,8.9976,9.13566,9.52963,9.27579,10.4476,10.7606,11.3552,11.5701,11.229,11.808,11.904,12.6196,13.1449,
80, 1.99989,2.16592,2.06497,2.1834,2.80204,3.00233,3.24957,3.4363,3.85426,4.27362,4.19161,4.43658,5.35683,5.91912,6.16531,6.0443,6.61389,7.12401,7.40737,7.61705,7.76548,7.92741,8.79418,8.66586,8.87763,9.3429,9.58492,10.1389,10.2275,10.552,11.3636,11.18,
81, 0,2.14586,2.77058,2.28565,3.301,3.42971,3.66638,4.17802,4.24582,5.49871,5.63641,5.1701,6.17679,6.14445,6.95814,7.92206,6.99674,7.38481,8.23711,8.72428,9.10088,9.97195,9.90727,10.5113,10.914,10.721,11.2728,11.7579,11.6463,12.4402,12.9033,13.0739,
82, 2.20087,1.64826,1.85064,1.46987,2.75708,3.41439,3.301,3.56879,4.12794,4.29798,4.71735,4.9239,5.43194,5.61033,5.61763,6.14445,6.35413,6.43446,7.3024,7.48183,7.62266,8.01908,7.88033,8.45618,8.99343,9.26362,9.43261,10.1295,10.045,10.8962,10.8388,11.2968,
