StripCh, AdcCh0, AdcCh1, AdcCh2, AdcCh3, AdcCh4, AdcCh5, AdcCh6, AdcCh7, AdcCh8, AdcCh9, AdcCh10, AdcCh11, AdcCh12, AdcCh13, AdcCh14, AdcCh15, AdcCh16, AdcCh17, AdcCh18, AdcCh19, AdcCh20, AdcCh21, AdcCh22, AdcCh23, AdcCh24, AdcCh25, AdcCh26, AdcCh27, AdcCh28, AdcCh29, AdcCh30, AdcCh31
10, 2.05623,1.06824,1.06824,1.34747,1.73568,2.19489,2.38893,3.13064,3.22349,3.88592,3.58235,4.06952,4.18636,4.44925,5.25564,5.32345,5.83462,6.36456,6.18409,6.61597,7.25337,7.23981,6.95814,7.95857,8.56572,8.15052,8.74202,9.37837,9.64021,9.75496,10.2348,10.8493,
11, 2.08694,0.710419,1.25497,1.41249,1.84542,2.39832,2.96269,3.17028,3.8807,3.57818,4.25104,4.40752,5.14715,5.47158,5.63119,6.53043,6.08603,7.19286,7.25024,7.91789,7.80314,8.04099,8.96735,9.15721,9.64856,9.42636,10.3903,11.0266,10.6052,11.3949,11.8278,11.904,
12, 2.032,0.292413,0.292413,1.10788,1.60861,1.96226,2.45778,2.52454,2.69772,2.89801,3.71588,4.19158,4.52436,4.71944,5.15132,5.68857,5.81688,5.59677,5.8993,6.75889,7.04056,7.3097,7.91059,7.72281,7.96588,8.16304,9.23023,9.5964,9.25005,9.88641,10.3684,10.1587,
13, 2.05147,1.28522,1.81725,1.09119,1.66808,2.20845,2.57044,2.93035,3.30799,3.64181,4.564,4.5567,4.76221,5.19096,5.61033,6.74637,6.4887,6.82044,7.30449,7.59971,7.90746,8.8213,8.82547,8.93188,10.0648,9.86972,10.1576,11.4335,11.5096,11.1393,11.3824,11.7996,
14, 1.93949,0.88359,1.10892,1.79535,1.49804,1.66703,2.2627,2.92524,3.06953,2.77058,3.78369,4.79455,4.07265,4.40752,4.99588,6.14445,5.62076,5.71152,6.57842,6.37082,7.03534,7.52669,7.5945,7.96483,8.0003,8.85468,8.95796,9.37628,9.90101,9.63604,10.4383,10.5749,
15, 2.3432,0.728154,1.10457,1.36407,1.32463,2.31903,3.06284,3.20054,3.68041,3.76491,4.20305,4.52644,4.61303,5.54044,5.69066,6.44072,5.83357,6.67439,7.13757,7.48496,7.95962,8.41445,9.88745,8.91101,9.49208,9.63187,10.7429,10.8357,11.2551,11.7871,11.2447,11.6619,
16, 2.11457,2.7389,1.25706,1.22263,2.18237,2.14586,1.98834,2.9076,3.19949,3.35597,2.94808,3.93704,4.4336,4.41795,4.96668,5.01258,5.35892,5.98692,6.28632,6.83192,6.63788,7.172,7.76036,7.53399,8.70655,8.33725,9.19685,9.50981,9.78,10.0804,10.3527,10.6302,
17, 2.16031,0.904454,0.904454,1.84855,1.53559,1.83186,2.43483,3.18163,3.6898,4.12377,4.13524,5.14924,5.18783,5.47158,6.20287,6.1361,6.49496,6.49496,7.73533,8.00552,8.4228,8.70237,8.67316,9.28761,9.29387,10.1712,10.6792,10.8514,11.9926,11.9926,11.7996,12.5236,
18, 1.92752,0.851251,1.3812,1.23411,1.92888,2.35763,2.33468,2.64347,3.13064,3.6199,4.1801,3.91826,4.30842,4.36058,5.06891,5.40169,5.46115,5.7376,6.15801,6.4209,6.92893,7.21999,7.94501,8.56572,8.50938,8.50938,8.90788,9.28448,9.79148,9.56719,9.82173,10.2807,
19, 2.14288,1.88089,1.88089,1.88089,1.92888,1.97165,2.61217,2.91679,2.92931,4.1655,4.07057,4.35327,4.84045,5.68335,5.41004,6.20287,6.60346,6.72864,7.35665,8.18808,8.87346,7.75202,8.71594,8.97465,9.85407,9.83007,10.4633,10.6511,10.6156,11.4262,11.6598,12.1846,
20, 1.94562,0.771522,0.33566,1.03068,1.66077,2.49533,2.54124,2.49742,2.90427,3.31138,4.0712,3.67884,4.54314,4.16878,5.18053,5.56234,5.52374,5.67918,6.10481,6.33848,6.91329,7.07394,7.76036,8.00447,8.15469,8.16826,9.30221,9.27405,9.47121,10.0293,10.262,10.7178,
21, 1.65701,0.641515,1.33425,1.72232,2.24705,2.59861,2.39519,3.47331,2.71858,4.18435,4.26531,4.00581,4.79768,5.723,5.16384,6.28945,6.62536,6.83296,6.57842,8.27466,7.35456,8.0462,8.88598,9.0748,9.35646,10.1712,10.3412,10.7377,10.6605,11.6317,12.4047,12.074,
22, 1.77826,0.741118,0.905498,1.67248,1.69417,2.11868,2.33461,2.70189,2.87193,3.09204,3.36847,4.02761,4.56713,4.31572,4.60364,4.65997,5.51644,6.34057,6.40733,6.94771,6.70986,7.82922,7.35039,7.74889,8.14635,8.84112,8.3383,9.02264,9.20937,9.70385,10.0199,10.5541,
23, 2.24396,0.73337,1.37181,1.80731,1.65472,1.88931,2.42804,2.69667,3.6512,3.75343,4.18323,4.4263,4.96146,5.47889,6.206,6.2446,6.80271,7.51104,6.63267,7.61014,7.72803,8.31743,9.13739,9.46913,9.47121,10.1263,10.5009,10.8378,10.5822,11.6661,11.6202,12.1741,
24, 1.90834,0.680308,1.38224,1.19029,2.09266,2.19281,2.02798,2.89071,3.21097,3.69397,3.46968,4.42525,4.2041,4.73613,5.38083,5.74282,6.40212,5.7762,6.3051,6.75368,6.76307,7.65709,8.0848,8.02012,8.2298,8.77644,9.40653,9.16764,10.119,10.2213,10.2244,10.8013,
25, 1.69098,1.03172,1.63052,1.13813,1.96017,2.33155,2.72484,3.11082,3.55731,3.7889,4.05388,4.32824,5.44034,5.01372,5.78246,6.45636,6.23208,7.01552,7.13757,8.10984,7.4474,8.28092,9.12696,8.5918,8.86824,10.0857,10.3141,10.4925,11.1476,11.7496,11.9561,12.4735,
26, 1.86376,1.04111,1.02129,1.30817,1.70146,1.96435,2.29921,2.93556,3.00024,2.76657,3.97042,4.47324,4.7257,4.45029,4.76638,6.04013,5.34223,6.21956,6.4042,6.55234,7.08228,7.24398,7.87825,7.91997,8.32161,8.44262,8.87555,9.82799,9.70489,9.29074,10.4508,10.4696,
27, 1.77957,1.27839,1.34677,1.32695,1.86733,2.21993,3.18267,2.97714,3.2792,4.47011,4.10812,4.79246,5.29946,5.7303,6.37395,5.57069,6.43863,7.03012,7.27528,8.18286,8.56572,8.35916,8.81921,9.34081,9.70385,9.34707,10.5468,11.0162,11.3271,11.6557,11.5284,12.6843,
28, 2.02543,0.839776,0.839776,1.06615,1.72024,1.49491,1.95496,2.38997,3.25844,2.85362,3.72735,3.51276,4.13733,4.17384,5.31719,5.86696,5.8826,5.93268,6.14549,6.29988,6.99674,7.68943,7.91789,8.10045,8.50938,8.95692,9.01742,9.58909,9.8186,9.88536,10.7898,10.5071,
29, 1.82062,1.20385,1.42292,1.58566,1.77761,2.06554,2.52559,2.44317,3.21277,4.3418,3.83246,4.80707,5.43924,5.01153,6.16218,6.7954,6.56799,6.43654,7.34517,7.83339,8.31117,8.40193,8.53338,9.51816,10.119,9.5964,10.4529,11.0162,10.9974,11.3667,11.7423,12.0823,
30, 1.85067,0.78553,0.557359,1.63678,1.87254,2.19698,2.56419,3.06018,2.58818,3.09651,3.78056,3.9809,4.35119,4.16863,5.27025,5.39543,5.03135,6.41046,6.51687,6.99153,6.91955,7.66961,7.84069,8.25797,8.29344,9.03933,8.64083,9.48373,10.3934,10.2254,10.0888,10.0846,
31, 2.13668,1.12561,1.02338,1.1809,1.811,1.99043,2.72491,2.93562,3.96014,3.20296,4.78203,4.48367,5.27651,5.00632,5.59051,6.02552,6.51374,6.37812,6.52626,8.00552,8.31639,8.09002,9.20311,9.7873,10.3006,10.1472,10.5718,10.7763,11.3052,11.0099,12.0302,12.1804,
32, 2.05484,0.557255,0.931578,1.70454,1.32359,2.47238,2.50368,2.23453,3.2746,3.89218,3.68771,3.82646,4.63911,4.95416,5.43716,5.5227,5.34536,6.41881,6.4355,6.92163,7.73846,7.1407,7.4787,7.78644,8.19642,8.34664,9.19581,9.18955,9.41697,10.0304,10.1065,10.4758,
33, 2.03399,0.944096,0.234594,1.63887,1.44588,2.52037,2.77804,3.1296,3.92139,3.6898,4.55148,3.98607,4.88113,5.01258,5.53418,6.02552,6.81105,6.98527,6.74846,7.7781,8.44157,8.79835,8.6909,9.04246,10.07,9.94691,10.7804,10.7502,11.0037,11.6703,11.688,12.025,
34, 1.77418,0.745888,0.745888,1.57732,1.54915,1.60966,2.38893,2.7071,3.04823,3.43421,3.80246,3.77534,4.33554,4.7716,4.66832,5.1774,5.67501,6.01822,6.05056,6.94458,7.45471,7.83548,7.84173,7.61014,7.86051,8.13592,9.63708,8.90058,9.92709,9.98655,10.2703,10.4664,
35, 0,2.94599,1.07345,1.35929,2.49862,1.92252,2.59931,2.26534,3.25118,3.301,4.27816,4.71631,4.62033,5.47889,5.19096,6.09333,6.34892,6.92163,7.38168,7.18973,7.63935,8.29866,8.71281,9.35855,9.81547,9.69341,10.1524,10.8952,11.3917,11.6515,11.8069,12.244,
36, 2.0471,0.751104,0.751104,1.50325,1.89132,2.09892,1.93931,3.03735,2.85985,3.29062,4.25521,3.72347,3.96207,4.21453,4.93121,5.6844,5.90347,5.97649,6.41359,6.45741,6.91746,7.64353,7.29092,7.96275,8.7827,9.15617,9.28239,9.36481,9.78626,9.78313,10.0147,10.9703,
37, 2.02928,1.63084,1.14335,1.38587,2.16673,2.09475,2.77596,3.34045,3.63628,3.65289,4.65893,4.28547,5.52374,5.3464,5.53418,6.78915,6.06725,6.79123,7.95023,7.68734,8.04099,8.97882,8.8599,9.04246,9.67568,10.6125,10.5061,10.7929,10.7481,11.1612,11.6463,12.0281,
38, 1.8702,0.55079,0.831576,0.831576,1.15543,2.65807,2.50055,3.18698,3.32364,3.31216,3.47386,3.66372,4.82271,5.2014,5.30363,5.48306,6.35517,6.10689,6.27485,6.96545,6.95397,7.4474,7.83652,8.15991,8.15261,8.64291,8.70446,9.07897,8.98821,10.3746,10.7314,10.1868,
39, 1.62778,0.470813,0.86064,1.64641,2.22251,2.24016,2.73217,2.61695,4.50717,4.1584,4.09196,4.45631,5.34014,5.0625,5.28798,5.73134,6.31449,6.7662,7.07498,7.59241,8.69612,8.23606,8.73263,9.23023,9.62248,10.0491,10.2933,10.9046,10.8879,11.0162,11.8226,12.244,
40, 1.9678,0.657242,1.13396,1.21324,1.32591,2.09266,2.34407,2.8229,2.7697,3.55627,3.56566,3.99441,4.11542,5.08977,4.96668,5.46324,5.4914,6.57842,6.28215,6.93415,7.06351,7.15322,7.75724,8.38316,8.23711,8.51251,8.80044,9.44618,9.44826,9.93231,10.7669,10.7543,
41, 4.38991,0.235907,0.235907,2.22306,1.73484,2.90427,2.67789,3.18593,3.3591,3.38414,5.04596,4.47324,5.59468,5.23895,6.05265,6.03804,7.40881,7.09898,7.46097,8.27988,7.99508,8.58658,8.44888,9.19476,9.29178,9.53172,10.4706,10.9202,11.1435,10.9327,12.1001,11.5879,
42, 2.1692,0.528134,0.757363,1.86941,1.9174,2.26374,3.05762,2.6153,3.0138,3.41857,3.69814,4.34701,4.29485,4.87905,4.62346,5.10646,5.29111,5.87739,6.76724,7.21894,6.63162,6.93728,7.34517,7.27528,8.15365,8.88389,9.08106,9.38045,9.85302,9.87806,10.5269,10.2453,
43, 1.49875,0.834429,1.20803,1.70668,1.89654,2.48282,2.60174,2.90948,3.23561,3.79516,3.97042,4.37518,5.00736,5.82523,5.36935,5.15549,6.68796,6.88303,6.82774,7.12193,7.99821,7.95127,8.86303,9.18955,9.50981,8.71489,10.2891,10.5029,10.6396,12.2659,11.4084,12.5685,
44, 2.20476,0.571337,0.782007,1.26332,2.15316,2.31382,2.0332,2.71128,3.1223,3.6971,3.64598,3.88279,4.81854,4.95729,4.68084,5.63224,5.75429,6.42403,6.9039,6.21017,7.24189,7.59241,8.27779,8.1839,8.24545,9.5265,8.63039,9.74662,9.54215,10.1921,10.0272,10.6834,
45, 0,1.21846,2.06136,1.90488,0.947226,2.03841,2.29504,3.57922,2.49429,3.63034,4.43047,4.57235,5.2546,5.3537,5.07204,6.17574,7.45992,6.6431,6.9425,7.89389,7.59345,8.01178,9.10505,9.69028,10.0731,9.54632,9.72367,10.7721,11.2759,11.7005,11.8455,12.3807,
46, 2.04794,0.798048,1.37076,1.50534,1.74736,2.54124,2.15838,2.3399,3.71828,3.72555,3.82001,4.18219,3.77745,4.20931,4.74447,5.17427,5.48306,6.51061,5.97128,6.57633,6.96962,7.25337,7.58093,8.4687,8.44783,8.90058,8.69716,10.0189,9.32204,9.17703,10.2494,10.7356,
47, 0,1.12979,1.12979,1.15169,1.70876,2.777,2.64451,3.07535,3.89267,3.61137,3.81378,3.93938,5.44655,5.38291,6.5127,6.31136,7.17826,7.14801,7.80835,6.83087,8.32056,8.63144,8.64604,9.30013,9.73201,9.54945,10.674,10.6062,11.5294,11.3636,12.1929,13.0869,
48, 1.95851,1.12144,1.12144,1.88506,1.41875,1.93409,2.35242,2.63721,2.90948,3.53958,3.92973,4.01945,4.22913,4.33658,4.62346,5.18783,6.26546,5.90556,6.27172,6.96753,7.43593,7.80209,7.7708,7.94397,7.99091,8.47287,8.81817,9.29283,9.43887,10.0512,10.5405,10.8608,
49, 0.498062,0.525715,1.00181,1.11288,1.81353,2.3618,2.36076,3.05449,2.9919,3.38205,4.56817,4.63389,4.39917,4.59112,5.69066,6.52626,7.00509,6.8267,7.14696,8.09523,8.39254,8.33725,8.86303,8.98925,9.95734,10.1117,9.91875,10.9067,10.7429,11.7214,11.9634,12.1731,
50, 1.83135,1.12118,0.535111,1.04333,1.73672,1.717,2.65912,2.5162,3.4349,3.2746,3.98297,3.7899,4.7017,4.75908,5.4695,5.87635,5.73969,6.3364,6.51374,7.01552,7.02595,6.99987,7.43384,8.54276,8.24858,9.26153,9.17599,9.27718,10.0272,9.72054,10.552,10.1211,
51, -0.280312,0.242601,0.891936,0.405177,1.93931,2.08744,3.00442,2.67998,3.80768,4.11855,3.88801,4.65997,5.32032,4.57965,5.19096,5.7762,7.34934,7.16052,7.20434,7.341,7.70925,8.07854,9.14365,9.13635,10.1357,9.56823,10.288,11.6995,11.3508,10.9724,11.8414,12.2701,
52, 2.0162,0.593453,0.593453,1.02964,1.15795,2.3533,2.58088,3.05866,2.91679,3.39562,3.28751,4.11647,4.7716,4.74239,5.48202,5.50705,5.12107,5.67605,5.78246,6.45741,7.30136,7.44219,8.01908,8.11088,8.08689,8.92145,8.73158,9.54737,9.31369,9.80921,10.432,10.4216,
53, 0,0.715635,0.930534,1.33112,1.30191,1.86733,2.86358,3.26417,3.97042,4.14046,4.62764,4.92703,5.14089,5.51748,5.87948,5.79811,6.31658,7.49018,7.61745,7.8386,7.65917,8.04412,8.32682,9.67359,9.72471,9.89684,9.98134,10.6281,10.9296,11.3271,11.5816,12.025,
54, 1.93318,0.91593,0.738586,1.36138,2.04259,1.7484,2.14273,2.76239,2.84794,3.43839,4.15194,4.23331,4.72883,4.69231,4.87279,5.82419,6.03074,6.36978,6.43446,6.93415,6.7662,6.91224,7.34517,7.86364,8.2924,8.47183,9.08001,8.92458,9.42218,10.5468,10.1785,11.1862,
55, 0,1.19655,1.40728,1.53768,1.79639,1.63991,2.74151,3.44152,3.76282,3.60113,4.53062,4.89469,4.56713,4.82063,5.67814,5.7063,6.15801,6.74742,7.50061,7.79583,8.64708,8.54381,8.83173,8.77123,9.83738,10.601,10.5655,10.7617,11.1518,11.7402,12.2576,12.0145,
56, 1.88804,0.360185,1.07867,1.69416,1.94244,2.65432,2.82144,2.79549,2.54844,3.46447,3.99543,4.75422,4.10442,4.98984,5.03448,5.60616,5.43612,6.16636,6.11315,6.54086,7.44532,7.6018,8.11505,7.96796,7.72281,8.62205,8.94961,9.52233,9.21667,9.54424,10.263,10.1055,
57, 0.571523,0.618615,0.967046,1.43962,1.79952,1.98104,3.19219,2.65912,4.13837,3.55314,4.10395,4.04657,5.32241,6.12567,5.52479,5.51018,6.10481,6.79019,7.07498,7.78853,8.307,8.84425,8.97048,9.68298,10.2046,10.1284,10.3527,10.867,10.8858,11.4116,11.7318,12.3087,
58, 1.83156,1.15065,0.960787,1.53976,1.21846,2.26507,3.04719,3.30068,2.58166,3.22349,4.09247,3.87653,4.67145,4.97398,5.05639,5.28694,6.15384,6.4282,6.41464,6.12671,7.21118,7.14371,7.68004,7.44266,7.81357,8.34977,9.26883,9.84155,9.41175,10.2307,9.71011,10.5697,
59, 0,3.79356,0.847078,1.35094,2.29517,2.48097,2.63356,2.72491,3.41544,4.5181,3.3904,4.22809,5.27755,5.4695,5.75846,6.64727,7.23772,6.74012,7.99404,7.90954,8.08689,8.85885,9.73619,9.03411,10.118,9.99281,11.4815,11.1675,11.133,11.253,11.9436,12.4329,
60, 2.03735,0.540133,0.920102,1.39314,1.83326,2.28669,2.94704,2.89801,3.47386,3.31529,4.3418,4.13316,4.93121,4.395,5.00632,5.84088,5.59572,6.24564,6.76899,7.12711,6.91224,7.7082,7.40425,8.67212,8.7441,8.79626,9.16034,9.69446,10.0971,10.0898,10.3851,10.8159,
61, 0,0.721894,2.22666,1.94225,2.11456,2.33773,2.53915,3.54166,2.83959,3.74717,4.19053,4.5713,4.58382,5.11377,5.89291,5.89291,6.55412,6.46486,6.85487,7.39003,8.17556,8.45827,9.04559,9.5119,9.5578,9.5505,10.6918,11.1038,11.3657,11.1362,12.3212,12.1105,
62, 1.94846,1.33321,1.33321,1.35303,1.90697,2.40562,2.50055,2.44735,2.46925,4.08934,3.8661,4.16132,4.30216,4.72465,4.709,5.62598,5.36726,5.95772,6.69839,6.76098,6.53565,7.70925,8.47183,7.64979,8.43427,9.05602,8.9903,9.76957,9.58284,9.67881,10.4195,10.1889,
63, 1.90209,0.572566,1.4139,1.74606,2.11871,1.80315,2.12597,3.30799,3.6053,3.20367,4.04553,5.57903,4.84984,5.29215,5.61242,5.32867,6.2446,7.11671,6.79019,7.18035,8.15887,8.84008,8.6982,9.40549,9.58388,9.49416,10.2734,11.1779,10.6594,11.5806,11.6546,12.0792,
64, 1.90238,1.04111,1.04111,1.11831,1.5794,2.19489,2.49533,2.9001,3.36745,3.30068,3.68876,4.32198,3.89114,4.59425,4.98337,5.51018,5.91494,6.40525,6.42924,6.79123,6.54295,6.65562,7.31179,8.4374,8.36333,8.45264,8.91664,9.15745,9.56614,10.1462,10.1295,10.143,
65, 2.32025,0.549281,0.982694,2.05615,1.99877,1.67642,2.11978,2.75405,3.36119,3.83898,4.84879,4.8321,4.84879,4.79455,5.28172,6.013,6.6191,6.67439,6.86634,7.27215,7.67587,9.24484,9.03411,9.44513,9.40549,9.5651,10.0554,10.7481,11.4418,11.2572,11.7026,12.4245,
66, 2.08895,0.469258,0.993126,1.78074,2.20428,2.46612,2.33885,2.80934,3.25583,3.94121,3.73883,3.85671,4.34076,4.79976,5.33284,4.76116,5.62285,6.06099,6.84235,6.4209,6.62954,7.85008,7.81044,8.35395,9.02055,8.61057,9.07584,9.8718,9.44513,10.0617,10.1566,10.1931,
67, 2.32107,1.1663,1.50742,1.50847,1.96122,2.20115,2.96895,2.90844,3.68354,3.73048,3.88488,4.56817,5.68022,4.47116,6.04117,6.25398,6.79645,6.47201,7.35247,7.39733,8.40506,8.37168,8.79939,9.40862,9.7414,9.67255,10.431,10.7105,11.1716,12.0458,11.4689,12.1105,
68, 1.78013,-0.30588,-0.30588,0.538393,1.6879,2.09892,2.4317,3.00963,2.85315,3.66268,3.92765,4.37414,4.86548,4.04449,4.92599,5.18679,5.40273,6.35726,6.77245,6.41464,6.94563,7.46618,7.04056,7.68212,8.10462,8.63457,8.55841,9.53068,9.80608,10.0909,10.5739,10.432,
69, 2.32199,0.763622,0.78553,1.57106,1.4803,2.18968,2.0551,3.2746,3.72318,3.12647,4.28503,4.83207,4.30164,5.27426,5.28464,6.99153,6.55651,6.28841,7.39316,7.91059,8.02395,8.75871,8.74723,9.23023,10.2474,9.3429,10.4789,10.7867,11.2186,11.2217,11.9332,13.0576,
70, 1.94307,0.940966,0.920102,1.83708,1.86524,2.1396,2.42753,3.01068,3.29338,3.55627,3.92556,4.1584,5.02202,4.60578,4.86321,5.70317,5.95667,6.53982,6.44906,6.41568,6.78602,7.65396,7.64248,7.8699,8.8599,8.90163,9.67985,9.36689,10.2724,10.3548,10.4643,10.6636,
71, 0,1.6952,0.923232,1.44379,1.34364,2.27418,2.3618,2.93869,3.60947,4.28547,4.21453,4.68814,4.82063,5.46428,6.22269,6.22164,6.50227,6.90807,7.12506,8.03577,7.73741,8.57823,9.49312,10.0199,9.72993,10.2849,10.4362,11.0704,10.4143,11.6306,11.7266,11.9853,
72, 1.6963,0.41489,0.41489,1.14126,1.49798,1.95782,2.75509,2.54228,2.88028,3.51454,3.59487,4.4722,4.44925,5.40482,5.66249,5.03553,5.65727,6.51896,6.23834,6.84339,6.6577,7.52669,7.57155,8.60536,8.26632,8.87033,9.19476,9.2125,9.53068,9.20937,10.4007,10.6855,
73, 0,0.822042,1.07971,1.0964,1.57479,1.99934,2.57044,2.69667,3.00024,3.94538,3.82124,4.24269,4.88322,5.67814,5.97441,6.04117,6.28319,7.45679,7.67587,7.36499,7.40985,8.06081,8.4614,9.38463,9.73097,9.59848,10.2359,10.1076,10.7418,10.8827,11.4168,12.7416,
74, 1.92805,1.07137,0.972262,1.33008,1.91532,1.81517,2.82707,2.67581,2.69667,3.02841,4.17906,4.40648,4.7403,4.62764,5.14089,5.4309,5.25877,5.94311,6.77245,6.55651,7.29614,7.49122,7.50269,8.22042,7.79792,8.67108,8.75558,9.75288,9.50355,10.1472,11.0506,11.011,
75, 1.27959,0.818912,1.54811,0.850208,1.81517,2.60174,2.85107,2.55793,3.62303,3.60321,4.6026,4.34701,5.10438,4.83836,5.38396,5.66562,6.88721,6.72655,8.06811,7.32639,8.36125,8.77227,9.4806,9.3815,9.83216,10.4821,10.6177,11.4491,11.2394,11.5743,12.6832,12.2941,
76, 1.96921,0.873158,0.913843,1.44692,1.65973,1.86941,2.23558,2.83333,2.7843,3.50515,2.777,4.13733,4.20201,5.05524,4.5217,5.25869,5.10299,5.68753,6.5659,6.42298,6.39899,7.42967,7.87825,7.43593,8.67212,8.38003,9.10088,9.51607,9.52963,10.408,10.8785,10.1879,
77, 0,0.815557,1.30922,1.47821,1.54185,1.73797,2.37641,2.75613,3.16611,4.23122,4.19366,4.13942,4.68397,5.74032,5.4914,6.33095,6.47212,6.69004,7.13236,7.24607,8.138,8.74932,8.83486,9.12591,9.79669,9.99594,10.0408,10.6813,10.8921,11.5253,11.9968,12.2336,
78, 1.97013,0.697901,0.925318,1.37598,1.79743,2.18237,2.15734,2.31173,3.12334,2.82559,3.39457,3.60113,4.40961,4.78412,4.97711,5.72821,5.28172,6.07977,6.20078,6.65562,7.20956,7.71759,7.98048,8.32578,8.00447,8.59492,9.47747,9.466,9.5964,9.93126,10.4143,10.3193,
79, 0,0.891936,0.891936,0.740672,1.91844,2.57983,2.54645,3.22315,3.44528,3.68403,3.98294,4.52644,4.71422,5.62598,5.72612,6.0516,6.0756,6.76098,7.46201,7.89702,7.86051,8.33308,8.9204,9.32621,9.23023,10.0231,10.3788,11.084,10.795,10.5144,11.7381,12.1324,
80, 2.16357,0.562583,1.52933,1.65347,1.86107,2.36911,1.99981,3.10067,2.89722,2.94081,3.23353,4.40752,4.10604,4.85088,4.47846,5.14506,5.75012,6.26024,6.8194,6.71299,6.97901,7.45992,8.32891,7.86677,9.00282,8.90997,9.11235,9.40445,9.67255,9.91979,10.6365,10.2995,
81, 0.613357,0.660345,0.337688,1.50847,1.41145,2.0551,2.88966,3.15881,3.37475,4.09769,4.22287,4.29277,5.3923,5.27442,6.14028,6.50018,6.54295,7.26902,6.81627,7.39524,7.99091,8.17764,8.55528,9.66003,9.52963,10.9724,10.4529,10.7418,10.7846,11.7047,11.6546,12.4068,
82, 1.68989,0.658289,1.10684,1.67444,1.50847,2.01802,2.11871,2.69169,3.81916,3.45716,4.15089,3.76387,4.19575,4.86131,5.53522,5.5926,5.5999,5.82732,6.45219,6.51165,7.58928,7.33474,7.94397,8.45409,8.25588,9.1739,9.53693,9.85928,9.72575,10.7721,10.0491,10.6292,
