StripCh, AdcCh0, AdcCh1, AdcCh2, AdcCh3, AdcCh4, AdcCh5, AdcCh6, AdcCh7, AdcCh8, AdcCh9, AdcCh10, AdcCh11, AdcCh12, AdcCh13, AdcCh14, AdcCh15, AdcCh16, AdcCh17, AdcCh18, AdcCh19, AdcCh20, AdcCh21, AdcCh22, AdcCh23, AdcCh24, AdcCh25, AdcCh26, AdcCh27, AdcCh28, AdcCh29, AdcCh30, AdcCh31
41, 1.81757,2.01338,2.00503,2.20741,2.38788,2.97625,3.20888,3.36849,3.76282,4.4409,4.44612,4.9625,5.40691,5.7063,5.72925,6.76828,6.31032,6.96545,7.87199,7.62058,7.88033,8.8985,9.04976,9.22189,9.53798,10.2849,10.6646,10.7158,10.6928,11.8111,11.8528,12.4162,
42, 2.03927,1.24141,1.32069,2.02798,2.30964,2.52454,3.32468,3.38623,4.10916,3.10143,3.67206,4.39083,4.61616,5.42255,5.21183,5.8753,6.3437,6.45949,6.75472,7.32744,7.68004,7.98257,8.25693,8.62205,8.74306,8.89328,9.85094,8.88702,10.0325,10.0158,10.4435,10.5123,
43, 1.4258,1.67642,2.11039,1.8329,2.60383,2.74153,3.10352,3.36223,3.85149,3.53123,4.63494,5.2692,5.37352,5.9671,6.45219,6.3437,6.92789,7.15322,7.41611,7.76036,8.41028,8.72741,9.51711,8.8672,9.75079,9.96569,10.6313,10.5447,10.673,11.7339,12.3828,12.6874,
44, 1.75157,0.844992,2.09475,1.91323,2.00607,2.86815,2.77992,3.41622,2.7903,3.38612,3.99963,4.63911,5.17427,5.12107,5.90347,5.29215,6.351,6.56277,6.98631,7.10524,7.67482,7.64353,8.74828,8.02012,8.98195,9.47643,8.62413,9.68716,9.30326,10.265,10.4051,11.0298,
45, 1.88956,1.68164,1.96435,2.38058,1.94452,2.74257,2.76865,3.27043,3.51871,4.26669,4.30424,4.73926,5.28902,5.59155,6.32284,6.69734,6.59407,6.90598,7.9012,7.41715,8.26632,9.28657,8.8985,9.14678,9.88954,9.95317,10.794,11.4648,11.6682,12.0552,12.6123,12.0959,
46, 1.94557,1.59297,1.9633,1.99251,2.17507,2.44213,2.57462,2.9679,3.39875,3.94017,3.97772,4.45342,4.6099,5.05117,5.57069,5.79706,5.5686,6.54817,6.98527,7.04786,7.21164,7.44636,8.30387,8.35603,8.9976,8.79105,9.22606,9.43261,10.3527,10.5019,10.7105,11.1612,
47, 1.89136,1.03068,1.39893,1.39997,2.33364,2.79369,2.58192,2.95226,3.69026,3.51976,4.9552,6.04326,5.97128,5.7689,6.45324,6.26233,7.01969,7.33474,8.39672,8.61996,8.01491,8.85155,9.16347,9.5964,9.94483,10.431,10.1733,11.6202,11.64,12.001,12.3546,12.0271,
48, 1.52949,0.924275,1.09745,1.7098,2.19281,2.71649,3.08266,2.49742,3.40396,4.25389,4.41686,4.62239,4.61097,4.77601,5.31823,5.07308,5.47158,6.70986,6.41568,7.69464,7.66335,7.86573,7.61223,8.01178,8.42593,8.81921,9.06228,9.77374,10.3694,9.6955,10.626,9.75705,
49, 1.89363,0.952442,1.44692,1.89967,2.46717,3.42587,3.41752,3.59278,3.58235,4.41378,4.63076,4.57965,4.71526,5.69379,6.18409,6.29571,6.94667,7.80314,8.03681,8.45305,8.51877,8.27675,9.60683,9.50355,9.43679,11.035,10.3506,11.3166,11.0558,11.5774,12.0354,12.1595,
50, 2.06651,1.4031,1.43857,2.27,1.8329,2.45778,2.54228,3.49785,3.20054,3.50307,4.11751,4.30737,4.80707,5.52479,4.78203,5.95667,6.06099,6.30093,6.74324,7.17409,7.46305,7.62058,8.22355,8.645,8.9204,9.07062,9.70072,8.9444,9.00595,10.118,10.2181,11.0569,
51, 1.23512,1.64953,1.92149,1.91111,1.61839,2.41918,2.90114,3.1609,3.83376,4.62555,4.79246,5.21913,4.83002,5.6385,6.24981,6.8121,6.82879,7.71446,8.19642,8.2079,8.39254,8.73889,9.53798,9.53172,9.66942,10.3047,10.7429,10.7543,11.6745,11.615,12.5403,12.2284,
52, 1.79098,1.32173,1.6107,1.94661,2.24914,2.05302,2.64451,3.45508,3.64703,3.63972,4.17802,4.42004,4.93642,5.67396,5.28694,6.00362,5.73969,5.82836,6.65562,6.74637,7.19495,7.97735,7.86677,8.49686,8.66065,9.00595,8.76601,9.95108,10.312,10.1545,10.5645,11.23,
53, 1.8651,1.12561,1.74319,1.97686,3.17133,2.38267,3.33094,3.82333,4.66832,4.26356,4.3564,5.06578,5.47367,5.93789,6.22477,6.65144,7.13549,7.4787,7.36812,7.58302,8.36333,9.03828,9.63917,9.66003,9.89162,10.8535,10.6667,10.9818,11.1174,12.2294,12.8355,12.4527,
54, 1.89715,1.12666,1.28209,1.70876,1.65869,3.36015,2.81038,2.88236,3.62721,3.87549,3.68354,4.61407,4.88218,4.97189,5.49349,5.41004,5.86174,6.20704,6.62849,7.15635,7.11567,7.95962,7.93041,7.83756,8.21729,8.78687,9.0894,9.48269,9.3815,10.4789,10.1608,10.5676,
55, 1.56845,1.36451,1.73276,2.3472,2.30547,3.04093,3.20262,2.91053,4.16445,4.42525,4.44716,4.44299,5.44237,6.04013,6.23834,6.27693,7.4328,7.19599,7.63727,8.96109,8.38107,8.39776,9.41801,8.87346,10.167,10.7262,10.2547,11.4449,10.7189,11.615,12.4725,13.0536,
56, 1.68976,0.562875,1.90906,1.83916,2.42127,2.11352,2.79891,2.40145,3.34554,3.9047,4.65163,4.28755,4.4336,5.49975,5.06265,5.40899,5.92746,7.07811,6.60763,6.47932,7.72072,7.79062,8.11297,7.94397,7.97944,9.33455,9.17807,9.65586,9.56301,10.4122,10.6469,10.7283,
57, 1.46945,0.688512,1.91636,2.14586,2.31277,2.4244,2.78221,3.99963,4.40648,4.36266,5.65832,4.78203,5.23999,5.84714,6.06412,6.19244,6.62954,7.18348,7.41611,8.11088,7.88346,9.20102,9.40132,9.99281,9.10609,10.3924,10.2181,10.7596,11.5347,12.365,12.002,12.2399,
58, 1.98537,1.02442,0.951398,2.33677,2.11457,2.31173,2.45361,2.61217,3.42796,2.80829,4.06326,4.34076,4.56504,4.96355,4.89365,5.58947,5.92746,6.67022,6.38334,6.4668,7.13132,7.65604,8.13696,8.16826,7.96066,9.01012,9.1207,9.94691,10.6271,10.2056,10.3694,10.7241,
59, 1.34866,1.49491,0.998342,1.74945,2.07284,3.14525,3.83689,3.75343,4.10499,4.2187,4.37831,5.54148,5.38813,6.27798,5.71987,6.59615,6.87176,7.65753,7.86573,8.70446,8.69507,9.44409,9.50251,9.12383,10.1722,9.93231,10.938,11.1581,11.011,11.5441,11.9853,12.099,
60, 1.61968,1.44796,1.77031,1.71711,2.51098,2.24705,2.93348,3.17863,3.738,4.13452,3.84388,4.52482,5.25981,4.70335,4.95311,5.69274,6.18618,6.54295,6.96127,6.47619,7.07498,7.07707,7.71551,8.54589,8.32891,8.98821,9.43679,9.30952,10.2453,9.99699,10.3757,10.6177,
61, 0,1.52203,2.12187,1.52203,2.28669,2.20637,2.69146,3.80651,3.76292,4.22794,4.45759,5.55608,5.30676,5.99214,5.87322,6.80897,7.04995,7.80731,7.9158,8.35186,8.01386,9.0894,9.21563,9.49416,10.0523,10.4351,10.867,11.5263,11.5753,12.3452,12.872,13.1256,
62, 2.00657,1.05885,1.89654,1.89236,2.50472,2.03737,3.20862,2.73214,3.38508,4.42108,4.01619,4.57965,5.34431,5.17114,5.43612,5.4455,6.34474,6.1142,7.01448,6.70256,7.21268,8.19434,7.77497,7.80105,8.79209,9.06124,9.21146,9.23441,9.99177,11.1007,10.2901,10.7387,
63, 1.68367,1.06302,1.9873,1.82873,1.87359,2.01859,3.18059,3.45255,4.53479,4.14776,4.25834,4.79455,6.06107,5.7762,6.75342,7.23146,7.08854,6.89242,7.86364,8.01595,8.57719,8.61475,9.48999,9.47747,9.40445,10.4487,10.0648,11.6838,11.4908,11.6619,11.9133,12.4986,
64, 1.63809,1.13083,1.48134,2.01025,2.13543,2.46925,3.01068,3.11187,3.80559,3.1755,3.81498,4.76429,4.55148,5.39543,5.14506,5.75638,6.01822,6.32179,6.61597,6.95606,7.18765,7.9471,7.61745,7.68004,8.71594,8.74515,9.31786,9.76018,10.0272,10.3381,10.1389,10.8952,
65, 0,1.36926,2.36598,2.79578,1.98312,2.95539,2.70815,3.25061,3.75773,4.64954,4.60781,4.97606,5.33075,5.92746,6.40316,6.3364,7.12088,7.23251,7.65709,7.36291,8.62518,9.13739,8.83486,9.70698,9.91353,10.1128,10.5739,10.6573,11.0746,11.6546,12.0385,12.3265,
66, 1.99909,0.783443,1.66198,1.75021,2.70622,2.59965,3.13596,3.52184,3.91304,4.42421,3.93912,4.40752,4.49932,4.76847,5.62389,5.28276,6.15592,6.59928,6.51374,6.97901,7.80731,8.10462,7.89911,8.56363,8.72637,8.87242,9.29074,9.30221,10.2745,11.2405,10.4915,10.7356,
67, 0,1.09315,1.56063,1.70772,2.32529,2.59235,3.20471,3.57296,3.67728,3.52393,4.29068,5.25981,5.3777,6.21643,6.24772,6.80584,6.9185,7.29197,7.32118,8.621,8.87137,9.03828,9.57971,9.69237,10.1535,10.9359,10.6125,11.3365,11.7214,11.9008,11.9196,12.8752,
68, 1.64795,0.644661,1.62113,1.86211,2.20532,2.50173,2.84585,2.87193,3.6512,3.88696,3.5208,4.37622,4.75282,5.17427,5.35938,5.25973,6.16948,6.25503,6.64414,7.47453,7.04264,7.59658,7.75202,8.92249,8.91623,8.72115,9.30326,9.65586,9.99803,10.3579,10.311,10.7512,
69, 0,0.687468,2.00712,2.2241,2.61176,2.43587,2.88372,3.05084,3.48888,3.9506,4.72883,5.25773,5.23686,6.18618,5.6531,7.16678,6.46575,6.84756,7.32326,6.83296,8.1839,8.97674,8.87555,9.52233,10.0825,9.73514,11.6713,11.3365,11.0631,11.9175,12.1961,12.2013,
70, 1.83683,1.72754,1.19342,2.08744,1.49595,1.7098,2.93974,3.38727,3.75448,4.22809,4.46907,4.63494,5.25773,5.4309,5.35892,6.01718,5.61242,6.66292,7.06038,7.01761,7.30657,7.49956,7.84904,8.42071,8.54798,9.06854,9.19372,9.46182,10.2348,10.601,10.9181,10.6083,
71, 0,1.99207,1.81457,2.47238,2.26896,2.53185,2.67894,3.40709,4.14255,4.11021,4.63181,4.709,5.59468,5.4841,5.48306,6.12045,6.72029,7.40672,7.95753,7.99404,8.6064,8.45827,8.98717,9.51294,9.51607,10.7491,10.5374,11.2624,12.1741,11.688,12.0166,12.7124,
72, 1.65544,1.4417,1.24454,1.92157,2.28878,2.70397,2.88445,2.68102,3.4676,3.98294,3.49889,4.46698,4.67041,4.73717,5.40586,6.15279,6.50227,6.55234,6.3583,6.81836,7.74263,7.84591,7.84799,8.60953,8.32995,9.21041,9.23232,9.70489,9.82381,10.0564,10.5749,10.9223,
73, 0,1.41145,2.03111,2.67998,2.5162,3.06909,3.18176,3.27148,4.21453,3.94851,4.59947,4.41482,5.79185,5.93164,6.45741,6.31553,6.4741,7.46723,8.2684,8.31117,8.91519,8.93814,9.30952,9.31786,10.1597,10.8555,10.2453,10.7773,11.4105,12.0834,12.8674,12.2868,
74, 1.99028,0.926035,0.744845,2.13647,2.13856,2.12083,2.69146,2.96999,2.89905,3.44256,4.07683,4.25834,4.97815,4.74343,5.27859,5.32449,5.48932,6.04013,6.25711,7.317,6.77976,7.74993,7.49644,8.30387,7.9617,8.50208,9.31473,9.37628,9.54006,10.0585,10.576,10.8754,
75, 4.55697e-305,1.39729,1.65264,1.87062,2.64243,2.6925,3.05866,4.01215,3.59382,4.05283,4.59955,4.53312,5.49847,5.93372,6.19348,6.29988,6.53043,6.48349,7.22416,8.11192,8.78792,8.45096,8.90476,9.2052,9.71532,10.1597,10.6125,11.2311,11.4043,12.0928,11.737,12.1105,
76, 1.72051,1.06824,1.64953,1.881,2.42284,2.41454,2.36679,2.78407,3.40396,3.93704,3.58444,4.23018,5.03553,4.44716,5.39856,5.70109,6.05473,6.95084,6.83087,6.99779,7.28988,7.58198,7.91789,9.04559,8.75558,8.55111,9.43366,9.23962,9.32934,10.1305,11.0162,11.2113,
77, 9.58322e+198,1.469,2.19863,1.59811,2.4244,3.45508,2.82081,2.7311,3.5135,4.61512,4.081,4.47637,5.44655,5.54565,6.29988,6.35517,6.57946,6.82253,7.75098,7.58719,8.6377,8.43532,9.30221,8.93084,10.3475,9.47852,10.2766,10.7304,11.4961,11.7391,12.339,12.3265,
78, 1.98782,1.13675,1.04229,1.86046,2.51411,2.11144,2.78847,3.43421,3.16298,3.44882,4.13316,4.38261,4.94998,5.06995,5.04387,5.69796,5.78872,6.04847,6.51791,6.42611,7.0562,7.54964,7.39316,8.09523,8.2225,9.21041,9.33455,9.18955,9.69341,9.68611,10.746,11.1695,
79, 0.753818,0.868944,1.88611,1.60905,1.71804,2.946,2.54749,3.25583,3.71275,3.72631,4.9166,5.45281,5.27233,5.92329,6.07351,6.01509,6.73386,7.05829,7.35769,7.9857,8.02221,8.8985,8.85364,9.61726,9.96673,10.2077,10.6093,11.1174,11.0277,11.2812,11.8601,12.17,
80, 1.64018,1.02234,1.73171,1.29983,2.34929,2.50577,2.63408,3.32259,3.29756,3.50828,3.9506,4.15089,4.68918,4.6026,5.3005,5.64997,5.74803,5.98067,6.56903,7.11567,7.00613,7.03951,8.0003,7.97318,8.37585,9.17703,9.18016,9.21563,9.97508,10.2901,10.6876,10.6709,
81, 3.92548e-310,0.833517,1.24159,2.22515,2.68415,2.51516,3.78369,3.23809,3.405,3.67937,4.19262,5.17949,5.24938,6.21747,6.38751,6.46784,7.28884,6.98735,7.58406,7.64353,8.60744,8.55424,9.67777,9.27718,9.3815,10.6396,11.1779,11.3031,11.6891,12.2117,11.6838,12.5768,
82, 2.06313,1.71293,1.62739,2.03841,2.3013,1.93514,3.16611,3.32781,3.19949,3.83063,4.04553,4.84149,4.77994,5.29737,5.44655,5.84296,6.32284,6.16114,7.20434,7.28571,7.58615,7.13966,7.92728,8.65126,8.69924,8.84947,9.06854,9.66942,9.87389,9.97195,10.5561,11.0485,
