StripCh, AdcCh0, AdcCh1, AdcCh2, AdcCh3, AdcCh4, AdcCh5, AdcCh6, AdcCh7, AdcCh8, AdcCh9, AdcCh10, AdcCh11, AdcCh12, AdcCh13, AdcCh14, AdcCh15, AdcCh16, AdcCh17, AdcCh18, AdcCh19, AdcCh20, AdcCh21, AdcCh22, AdcCh23, AdcCh24, AdcCh25, AdcCh26, AdcCh27, AdcCh28, AdcCh29, AdcCh30, AdcCh31
81, 2.18259,1.72722,2.64131,1.70656,2.47475,2.88028,3.26939,3.8734,4.01215,4.43986,4.98754,5.19827,5.554,6.33014,5.37978,6.69004,6.85487,7.172,7.20643,7.58198,8.83903,8.48122,9.07584,8.96317,10.1837,9.5265,10.046,10.9797,11.9707,11.8215,11.5388,12.3609,
82, 1.93791,1.12948,2.03774,1.81146,2.41973,2.81664,3.3132,3.34972,3.78682,3.92173,4.12414,4.41274,4.96772,5.14402,5.05952,6.17053,6.34996,6.11837,6.83192,7.35769,7.25024,7.3097,7.89285,8.29553,8.33934,8.58762,8.85885,9.47643,9.62769,9.96569,10.3506,10.5405,
83, 1.99211,1.62565,1.56856,2.03152,2.62941,3.1671,3.53974,4.03718,3.77534,4.63807,5.03448,4.63389,5.55295,5.41734,6.48557,6.71195,6.92372,7.39629,7.37647,7.90328,8.07332,8.41654,8.9058,9.19059,9.23858,9.83633,10.0857,10.9526,10.987,11.7777,11.8028,12.1251,
84, 1.96442,1.19177,2.62733,2.26403,1.96375,2.8339,3.0851,3.35296,3.79925,3.63835,3.85945,4.83836,4.60468,4.98128,5.70943,5.23999,5.95459,6.53043,7.0489,6.78497,7.42758,7.97526,7.76141,7.655,8.01386,7.83652,9.26883,8.5991,9.58179,9.73619,10.1013,10.4946,
85, 2.10115,1.63707,2.17299,1.99981,2.57566,2.93661,2.94704,3.44736,3.79613,4.66415,4.69336,5.36413,5.3318,5.19305,6.22999,6.75785,6.77871,7.2638,7.14801,8.38003,8.18182,8.67421,8.97256,9.0435,9.41488,9.54424,10.4602,10.6386,11.0329,10.8816,12.1376,12.074,
86, 1.90339,1.43231,1.956,2.13439,2.35972,2.23975,2.62886,3.43213,3.79203,3.82646,4.13629,4.0278,4.50245,4.57548,5.22852,5.61763,6.05786,6.24355,6.20913,7.02282,7.24398,7.06455,7.41194,7.85217,9.05811,8.46765,8.76288,8.621,9.4274,9.58492,10.6062,9.58075,
87, 2.32901,1.61174,2.02589,2.62365,2.51516,2.6539,3.76491,3.97668,4.21244,4.25313,4.97085,4.75073,5.84505,5.93581,6.06934,6.54504,6.78184,7.44949,7.85425,8.3842,7.76141,8.51773,9.06958,9.44722,8.39985,10.747,10.3944,10.5374,11.7245,11.2134,11.8612,12.1887,
88, 2.00093,1.94035,2.02276,1.96122,2.33677,2.51933,2.89697,2.92513,3.66685,4.29172,4.44925,4.50349,4.78307,5.08977,5.60303,5.61972,5.69066,6.01092,6.54086,6.85695,6.95919,7.50269,7.63935,8.03786,7.87199,8.67734,8.6596,9.41801,9.92396,9.7028,10.1378,10.1034,
89, 2.11896,1.78179,2.06241,2.5089,2.68624,2.86776,4.24165,4.18323,4.45551,4.16132,4.90408,5.59364,5.71778,5.65832,7.11775,6.47932,7.21477,7.46097,7.42028,7.74889,8.53442,8.98821,9.13113,9.69759,10.2213,10.2807,10.2025,10.2891,11.0652,11.0976,11.567,12.0531,
90, 2.04376,1.41354,1.50742,2.25436,2.04989,2.90427,3.24748,3.11812,3.21306,3.83585,4.07891,4.00589,5.37702,5.06873,4.93794,5.45902,6.05265,6.39064,6.43133,7.12506,6.55651,7.51521,7.50687,8.12757,8.3456,8.0076,8.80878,9.22502,9.32308,9.77165,9.30952,10.0752,
91, 1.86543,1.61383,2.28044,2.0864,2.50994,3.06388,2.91574,4.26531,3.93808,4.60267,4.35977,5.30644,5.0978,5.31266,6.17261,6.82148,6.40212,7.07811,7.32639,7.97631,7.56842,8.53859,9.00282,9.29032,9.61003,9.78649,10.5666,10.1622,11.1049,10.6949,11.2384,12.1272,
92, 2.05243,1.54811,1.49804,2.03528,2.44213,2.80204,2.64243,3.75876,3.14115,3.94872,4.17189,4.18323,4.88916,5.05316,5.1362,5.32512,5.97754,6.41881,6.36352,6.40108,6.96753,7.69986,7.80418,7.62892,8.32161,8.28718,8.64604,9.33664,9.08419,10.0074,9.86033,9.90623,
93, 2.3303,1.9028,1.7411,2.82394,3.55947,2.92931,3.33007,3.80444,3.89371,4.17697,4.16028,4.98963,5.63537,5.87635,5.91599,7.85738,6.9112,7.98674,6.96232,8.15469,8.30387,9.36585,9.41071,9.17494,8.99238,10.0711,9.77896,10.4946,10.7731,10.8128,12.0876,12.3943,
94, 1.98955,1.33217,1.54081,1.78283,1.97791,2.34303,2.81247,3.18163,3.71828,3.97778,4.11438,3.9155,4.64641,5.01571,5.16384,5.3318,6.06621,6.07142,6.42403,6.45845,7.27319,7.38377,7.79166,8.49895,7.92728,8.44366,8.68777,9.19059,9.61413,9.66316,9.96986,9.96673,
95, 2.19976,1.449,2.0478,2.31382,2.52454,3.18906,3.35076,3.24122,4.13629,4.30842,4.64537,5.80332,5.20765,6.22686,5.44968,6.10585,6.60241,6.89034,7.63831,8.21416,7.93771,8.95274,9.23649,8.79835,9.3815,9.47747,9.86554,9.97821,10.9181,11.4137,10.9661,12.0406,
96, 1.98524,2.0201,1.47722,2.01491,2.30451,2.27856,2.79473,3.35284,3.71275,4.02362,4.07683,4.0956,5.44759,4.98128,5.53313,5.74595,5.54044,6.7036,6.45428,6.63058,7.38168,7.13027,7.92832,8.52816,8.68255,8.38524,9.03307,9.52546,9.46182,9.37211,10.6166,10.3162,
97, 2.04879,1.68897,2.24638,2.71545,2.93139,3.01276,3.69293,3.94225,3.8202,3.80246,4.44612,5.12211,5.31719,5.73656,6.76828,6.80479,7.03743,7.23564,7.19704,7.87199,8.49582,8.08584,9.49834,9.77583,9.55884,10.3788,10.0763,11.1591,10.602,11.1257,11.7944,11.7047,
98, 2.29966,1.19238,1.49908,2.33677,2.62782,2.34407,3.04406,2.99816,3.19636,3.72005,3.9892,4.42525,5.35683,4.85923,5.20661,5.26086,6.1674,6.17679,6.45949,7.13549,7.44636,7.74263,7.57363,7.75515,8.20998,9.21876,9.01116,9.69967,9.40445,9.16138,9.61517,10.5927,
99, 2.1537,1.10892,2.3159,2.32008,2.86984,2.83542,3.07014,3.44778,4.11229,4.45342,4.51497,4.98441,5.29841,5.54252,5.19931,6.40212,6.62745,6.54504,7.80731,8.02012,8.06498,8.35603,9.30952,8.93292,9.80712,9.20624,10.6803,10.529,10.4904,11.133,11.7871,11.7798,
100, 1.87281,1.46987,2.02902,2.06345,2.00712,2.72484,3.00828,3.43283,3.47331,3.83765,3.82416,4.48054,5.03031,5.38291,5.42255,5.82732,5.63641,5.87217,6.70986,6.21956,7.25337,7.81252,7.33578,8.12861,8.76601,8.64708,9.15825,8.83799,9.35646,9.99177,10.2693,10.0836,
101, 2.22521,1.82288,1.87893,1.96197,2.60904,3.25061,3.32259,3.84315,3.59591,4.24767,4.55774,4.83628,5.6385,5.70317,5.67188,6.80688,6.74846,6.94876,7.97213,7.52252,7.54442,7.679,9.37315,9.32516,10.1566,10.1305,10.0512,10.8399,11.229,11.5357,11.6661,12.0229,
102, 2.02284,1.71804,2.21576,2.29713,2.93348,3.58548,3.43108,3.13586,3.37058,4.03197,4.40544,4.36911,5.2692,5.03759,4.78847,6.18305,5.68335,5.87217,6.182,6.77663,7.10419,7.39316,8.14844,7.97631,7.95231,8.80148,9.01325,9.29908,9.54737,10.2839,9.95213,10.1754,
103, 2.19195,1.74191,1.75125,2.83229,2.80725,2.80412,3.27252,4.49932,4.06222,3.7889,4.67145,4.78412,5.4611,5.93962,6.1192,6.43863,6.74637,7.10836,7.56842,7.68943,8.30283,8.31326,8.80461,9.1353,9.46808,9.91353,10.431,10.4643,11.0746,11.397,11.5879,11.6108,
104, 1.95726,1.22263,1.77761,2.01859,2.64347,2.78326,2.94808,3.32676,3.54271,3.60008,4.17071,4.65684,4.83732,5.04804,5.29841,5.70192,5.32867,6.73785,6.58319,6.70464,7.11045,7.41089,7.89807,7.92936,8.27571,8.56572,8.96526,8.78166,9.16034,9.56301,10.3694,10.4403,
105, 2.17496,1.642,1.8642,2.22919,2.26534,2.96365,3.41335,3.89322,3.75343,4.33867,5.18992,4.50871,5.03135,5.75846,5.6072,6.62432,6.87052,7.25441,8.01804,8.11505,7.67378,8.47391,8.97569,9.27822,9.2271,9.92918,9.85198,9.98029,10.7491,12.1335,12.1366,11.2812,
106, 1.89892,1.21253,1.59659,1.91422,2.50485,2.75812,3.58339,3.54479,4.35536,3.94225,4.26252,4.82271,4.81958,5.00423,5.4382,6.04221,5.87843,6.16427,6.79123,6.65353,7.78957,7.1574,7.58928,8.00552,8.20164,8.81295,8.84008,9.48373,9.635,9.69446,9.84468,10.5342,
107, 2.30368,2.04916,1.73257,2.55352,3.19636,3.76804,2.89929,3.4363,4.42421,4.64641,4.31155,5.06682,5.47263,5.27546,6.13402,6.59824,6.64936,6.68796,7.21477,8.06289,7.52564,7.92102,8.58241,9.24067,9.4274,10.117,9.53798,10.046,11.6807,11.3271,10.9546,12.8887,
108, 2.06141,1.67955,1.86211,2.2554,2.46612,3.02215,2.68311,3.58131,3.93808,3.38831,3.48637,4.01215,4.24165,5.09499,5.10959,6.20704,6.5273,6.43133,6.77558,7.02074,6.82253,7.34726,7.32326,8.26527,8.42801,8.75036,8.51147,8.48226,9.31891,9.11757,9.98238,10.3611,
109, 2.10953,1.34643,2.34074,2.57751,2.43842,3.26939,3.1889,3.04461,4.02258,4.54835,5.09603,5.20765,5.13359,5.99423,5.96606,6.11211,6.4428,6.92476,6.85174,7.5632,8.02638,8.68673,9.11861,8.84425,9.36689,10.1107,10.0429,10.5248,11.1789,10.8388,11.4387,12.1564,
110, 1.85319,1.84333,1.83186,1.8329,2.35659,2.76031,2.93139,3.24748,3.11291,3.72005,4.14359,4.25626,4.3804,5.29737,5.18679,5.92433,6.35517,6.49705,5.90347,7.03534,6.78706,7.2638,7.78123,7.87094,8.25171,9.08836,8.75453,9.21041,9.22397,10.6187,10.3955,10.0961,
111, 2.02821,2.1855,2.21158,1.95496,3.49785,3.00024,3.2527,4.1342,4.36892,4.45238,4.81228,4.51497,5.35475,5.91599,5.8534,6.84131,6.66396,7.41715,7.48496,8.25901,8.32369,8.26736,8.72428,9.273,10.1858,10.9213,10.9891,10.6615,10.8941,11.1977,12.0917,11.5785,
112, 1.85714,1.3812,2.17612,1.84959,2.32529,2.30652,3.08892,3.6199,3.78369,3.98398,3.51245,4.59217,4.63181,4.69023,5.33075,4.84566,6.40108,6.04639,6.43654,7.45888,7.05516,7.5246,7.31075,7.97318,8.38107,8.34977,9.16034,9.32934,9.41279,9.63187,11.0141,10.1044,
113, 2.17459,1.41249,2.14065,2.12083,2.91053,2.63721,3.30068,3.17133,4.01736,4.50454,5.27129,5.23686,5.16071,5.90451,5.4622,6.97692,6.85382,6.79123,8.06289,7.92102,8.67316,8.69716,9.06541,9.2584,9.56927,9.72054,9.88015,11.0517,10.6166,11.302,11.1998,12.2263,
114, 1.91149,1.54185,1.63782,1.97269,2.11248,2.61739,3.3518,3.02424,3.55105,4.19784,4.29798,4.36788,4.30633,5.08456,5.78141,5.7376,6.07456,5.76994,6.55828,6.60084,7.22312,6.91535,7.37125,8.12861,8.52607,8.52607,8.38837,9.59118,9.19476,9.56301,10.2964,10.432,
115, 2.06184,1.68067,2.15815,2.47578,2.57543,2.66538,2.8688,4.05771,3.74838,3.85841,4.12933,5.44342,5.59677,5.76994,5.84714,6.32057,6.65274,7.44636,7.99821,8.02951,7.62579,8.53442,8.80148,9.33038,9.60161,10.1973,9.93022,10.722,10.4289,11.0976,11.8664,12.0761,
116, 1.92605,1.82769,1.70355,2.17924,2.10205,2.41292,3.18385,3.89218,3.13899,3.5208,4.24165,4.55878,4.49306,4.97189,5.67292,5.28381,6.06308,6.0975,6.20704,6.60137,6.75055,7.51,7.30553,8.38211,7.8772,8.62831,9.12383,8.82652,8.8672,9.84572,10.0147,10.3767,
117, 2.31972,1.37181,1.90384,1.88193,2.46404,2.52559,3.52393,3.73048,3.98189,4.37831,4.3491,5.25668,5.28276,5.61972,5.82836,6.42924,7.07394,6.87886,7.07603,7.63727,8.48539,8.68673,8.83277,9.23336,9.71845,9.83842,10.4935,10.8795,10.5551,11.8987,11.8987,12.1491,
118, 1.82987,1.33634,1.63782,1.75153,2.39623,2.5089,3.28712,3.08266,3.51558,4.12899,4.02884,4.47637,5.14193,4.52644,4.88531,5.58842,6.16427,6.40316,6.60972,6.92372,7.10628,7.55903,7.85321,8.13279,8.30179,8.72845,8.76914,9.31578,9.42844,9.33351,9.99699,10.4007,
119, 2.11434,1.17673,2.20741,2.44213,2.70397,2.29608,3.2527,4.26252,4.48785,4.18115,5.07725,5.28485,4.70275,6.00466,6.2905,6.34996,6.74429,7.46931,7.72177,7.81252,8.62309,9.07167,8.82964,9.33664,9.28448,9.88536,10.8597,10.409,11.1529,10.747,11.8163,11.7777,
120, 2.11477,1.48552,1.29044,2.08223,2.36911,2.88165,3.03423,3.29996,3.14426,4.22392,4.29485,4.11855,4.79455,4.93329,4.84566,5.61242,6.01822,5.88052,6.94145,6.72029,7.49018,7.67587,7.84591,7.42967,8.41758,8.70446,9.01638,9.04663,9.31682,9.31578,9.8113,10.7377,
121, 2.12038,1.16943,2.40353,2.23036,2.35137,3.32885,2.72901,3.92035,4.03072,4.02968,5.04278,4.93691,5.22122,5.33075,5.84401,6.36143,6.80792,7.56216,7.69777,7.39003,8.45783,8.7163,9.40966,9.2271,9.71636,10.117,10.1389,10.3892,10.8368,11.519,11.6953,12.0803,
122, 1.92188,1.63261,1.85481,2.35226,2.82499,3.25583,3.20993,3.49055,3.44569,3.94225,4.32448,4.50151,4.48848,4.51597,5.39804,5.92509,5.19457,6.0372,6.4355,6.7808,7.83756,7.28571,7.43593,7.90015,8.61579,9.00177,9.03098,9.45035,10.0992,9.76852,9.97508,10.4602,
123, 2.15694,1.65576,2.68207,1.83014,2.62156,3.22244,3.40918,3.49472,3.86297,4.37935,4.96042,5.24208,5.36457,5.63756,5.50366,6.93937,6.55443,6.6817,7.75932,7.09167,6.84026,8.38003,8.74828,9.49729,9.60996,10.1702,10.0752,10.1263,10.5927,11.4502,11.5159,12.3066,
124, 1.84594,1.34539,1.91733,2.18029,2.77265,2.96988,2.67716,3.35913,3.13181,3.69501,3.86923,4.76534,4.84984,5.385,5.51227,5.54774,5.78872,6.15175,6.45741,6.63475,7.06794,6.83439,7.53712,7.6949,8.12757,8.72115,8.40924,9.52024,9.19789,9.925,9.68507,10.5499,
125, 2.05757,1.159,2.20279,1.57998,2.70293,2.84272,3.54375,3.67832,4.8321,4.62972,4.79768,4.94164,5.25043,5.53209,6.33718,6.28943,6.42022,7.09898,7.29197,8.03055,7.78644,8.27049,9.2897,9.69967,9.66942,9.72993,9.56614,10.5927,10.698,10.9578,11.5639,11.9561,
126, 1.81541,1.9245,1.8553,2.07117,2.05567,2.40935,2.73318,3.41126,3.97459,3.61677,4.50558,4.28964,4.39709,4.99797,5.7908,5.19305,5.85757,5.99944,6.27276,6.84269,7.28592,7.05237,7.6623,7.70403,8.80669,8.56989,8.63665,9.11235,10.2369,9.99386,9.89997,10.8044,
127, 1.87247,2.11975,1.63678,2.3616,2.91679,2.91887,3.39457,3.60739,3.74717,4.67562,4.42108,4.89469,5.08247,5.53835,6.73907,6.03804,6.92268,7.05933,7.08959,8.18599,7.99717,8.15261,8.78687,8.86929,9.52963,9.8113,10.312,11.061,11.0151,11.0016,11.9373,12.2868,
