StripCh, AdcCh0, AdcCh1, AdcCh2, AdcCh3, AdcCh4, AdcCh5, AdcCh6, AdcCh7, AdcCh8, AdcCh9, AdcCh10, AdcCh11, AdcCh12, AdcCh13, AdcCh14, AdcCh15, AdcCh16, AdcCh17, AdcCh18, AdcCh19, AdcCh20, AdcCh21, AdcCh22, AdcCh23, AdcCh24, AdcCh25, AdcCh26, AdcCh27, AdcCh28, AdcCh29, AdcCh30, AdcCh31
13, 2.22768,1.42397,2.25436,2.47343,2.39206,2.09579,2.96269,4.14672,4.01736,4.38979,4.05492,4.59947,5.49245,5.5759,6.39273,5.88052,6.68274,6.47619,7.34308,7.71238,7.4474,8.69507,8.18182,8.94544,9.20937,9.21459,10.3558,9.98655,10.2401,10.6313,10.988,11.4689,
14, 2.33468,1.72545,1.62739,1.50638,2.01859,2.32842,2.95643,3.13586,3.73779,3.92973,3.5594,4.4336,4.59321,5.24104,5.39155,6.10272,5.41128,5.90868,6.53773,6.43446,6.80688,7.25859,7.54755,7.49539,7.79375,8.23189,8.86929,8.57719,9.38254,9.39089,10.3141,9.93022,
15, 2.17221,1.47717,2.52872,2.49447,2.60553,3.77117,3.51976,3.99754,4.09769,4.36475,4.59738,4.2959,4.92703,5.38291,6.59928,5.70213,6.49705,6.02865,6.96336,6.98005,8.26214,7.88242,8.82339,8.87346,9.49521,10.7627,9.39089,9.92292,10.4706,11.1455,10.9651,11.1414,
16, 2.19032,1.5502,2.35434,1.71077,2.12182,2.23185,2.68442,3.24702,3.64873,3.66742,3.69441,4.75178,4.88218,4.4409,5.54982,5.26503,6.05069,5.82627,6.90809,6.41399,6.71917,7.07209,7.24398,7.92206,7.90328,8.5219,8.6909,8.51147,9.31473,9.78,9.69237,10.1284,
17, 2.50093,2.101,1.76614,1.89028,2.33468,2.67685,3.69397,4.18636,3.23809,4.24478,4.8634,5.09499,4.9239,6.38856,6.08394,5.59572,6.50018,7.4641,6.89034,7.37751,7.52043,7.89911,9.36898,9.06124,9.17912,9.73827,9.93335,10.0502,11.1205,11.5461,11.2238,12.0156,
18, 2.16046,1.55854,1.90071,2.31903,2.32112,2.49116,2.7843,3.2673,3.10561,3.78786,4.32511,4.35119,4.6026,4.99797,4.95624,5.01049,6.05265,5.95667,6.45532,6.55234,6.90807,7.003,7.12506,7.95649,7.88033,8.33412,8.71176,9.54111,9.66003,9.85302,9.81025,9.9417,
19, 2.46501,1.08493,2.25018,1.81621,2.72484,2.96164,3.25061,3.10978,3.43283,3.94872,4.66415,4.58278,5.02718,6.23208,6.36665,6.44176,6.20808,6.68587,7.10419,7.33683,8.07958,8.26214,8.59075,9.62456,8.90267,9.44096,10.1702,10.431,10.5958,11.1289,11.6108,11.4376,
20, 2.18861,2.35953,1.39684,2.5007,2.17684,2.33461,2.71232,3.23809,3.51141,3.44882,4.16445,4.01215,4.32615,5.29633,5.39647,5.62389,6.15175,6.09542,7.11045,6.63684,7.12088,7.21268,7.66439,7.49539,8.07228,7.81252,8.53025,8.84947,8.98925,9.42844,9.53589,9.85302,
21, 2.30831,1.94225,1.9765,1.80419,2.77596,2.77074,3.78682,3.35389,4.20827,4.34076,4.72257,4.61407,4.74447,6.04952,5.72508,6.07351,6.26442,6.61493,6.43654,7.72803,7.38586,7.93562,7.9857,8.40402,8.76601,10.2369,10.045,9.58805,10.0199,11.3052,11.8017,11.8487,
22, 2.15626,1.33738,1.45839,1.63915,2.463,2.60696,2.98856,3.0716,3.44632,3.52002,4.84556,4.56218,4.93747,5.09603,5.29215,5.64788,6.19869,6.29571,6.28841,6.81314,6.7422,7.14488,7.94814,7.23042,8.33412,8.09732,8.88389,8.88806,9.43574,9.41384,9.25318,9.60057,
23, 2.21947,1.39372,2.25331,2.28669,2.51307,2.82603,2.98441,3.29893,3.70064,4.32406,4.59738,5.58321,4.68501,5.4768,6.44593,5.91599,6.56694,7.00404,7.51834,8.02325,7.64144,8.03681,9.13113,8.7222,9.02681,9.3742,10.2213,10.747,9.75079,11.1466,11.446,10.7888,
24, 2.0424,1.74736,1.54394,2.35242,2.04259,2.36598,2.49012,3.42691,3.54062,4.20723,4.20723,4.18323,4.44716,4.72987,5.00319,5.32554,5.99318,6.12358,6.09333,7.03847,6.77141,7.37229,7.24398,7.63101,8.15156,8.74932,8.26736,8.91832,8.74097,9.47121,9.60161,9.49103,
25, 1.99201,1.43466,1.84675,2.1177,2.80204,3.34346,2.42127,3.98085,3.70232,3.87862,4.30111,4.79768,4.82897,5.42047,5.65519,5.90347,6.53252,6.50435,7.08541,7.39733,7.74889,7.97005,8.66959,8.68308,9.19897,8.87096,9.96465,10.238,10.7909,10.5405,11.3198,11.1257,
26, 2.18443,1.31944,1.55818,1.86959,2.34396,2.51411,2.9679,3.2141,2.57253,3.78995,3.83063,4.57235,4.43986,4.84984,5.5999,5.14611,5.77307,6.64101,6.37604,6.74116,7.14383,6.8966,7.79375,8.05246,7.8386,8.0535,8.61683,8.95483,9.5651,9.76644,9.54319,10.2025,
27, 2.44495,1.26962,2.20845,1.97686,2.31695,2.78303,2.80068,3.84732,4.03718,4.11751,4.5254,4.67458,4.83732,5.73969,5.91886,6.3124,7.05933,6.73386,7.26067,7.09689,7.92936,7.55694,8.90893,9.03098,9.17703,9.92813,9.46182,10.238,10.0137,10.4174,11.1883,11.0204,
28, 2.04251,1.00669,1.56689,2.0718,2.65951,2.72171,2.48824,3.13795,3.52497,3.74926,3.55001,4.11021,5.01988,4.22496,5.16071,5.7522,5.72717,5.8148,6.68388,6.26763,7.3097,7.37229,7.24189,8.138,7.91163,8.73054,8.79731,8.86303,9.3429,9.63187,9.37732,9.85302,
29, 2.23183,1.68268,1.69729,2.70207,1.85898,2.29621,3.43213,3.56566,3.56566,4.09352,4.06744,4.73613,5.25668,5.63745,5.27964,5.87739,6.30301,6.26546,6.87364,7.58824,8.18182,8.91206,8.0076,8.30596,8.65856,10.0669,9.82068,10.1149,10.6239,11.1841,10.8921,11.3406,
30, 2.03905,1.449,1.4417,1.80578,2.753,2.57775,2.96686,3.72005,3.40188,3.96312,3.82959,4.52123,4.54418,4.48054,5.43612,5.7835,5.85027,5.64163,6.0297,6.69526,7.11149,6.67439,7.24189,8.2997,8.05246,8.43427,8.54589,8.91206,8.88911,9.48373,9.85302,10.0293,
31, 1.97142,1.54081,1.86107,2.28774,2.78822,2.55571,3.45566,2.9159,4.09769,4.10812,4.41482,4.50767,5.12837,5.83149,5.79602,6.07038,6.03596,6.69004,6.64101,7.00092,7.39942,8.46348,8.26527,9.07062,9.21459,9.88745,9.86972,10.0085,10.5217,10.7178,11.664,11.8184,
32, 2.23868,1.34468,1.81412,2.41918,2.57462,2.29191,2.89825,2.61322,3.80977,3.43283,3.7284,4.04136,4.75178,4.66206,4.72152,5.45281,5.65936,6.2665,6.5346,6.60137,7.27736,7.54338,7.49539,7.78644,8.20477,7.89494,8.32474,9.16973,9.22189,9.78313,9.77165,9.98029,
33, 2.36654,2.01859,2.29817,1.97478,2.92213,2.35763,3.16502,3.00621,3.52729,4.61824,4.8248,4.80518,5.26687,5.10368,5.59397,5.93998,6.70882,6.27902,7.07603,8.15574,8.02534,8.80565,8.5918,9.02159,9.38045,9.47539,10.3538,10.4831,10.7345,10.6949,11.0788,11.7151,
34, 2.00558,1.13292,1.06511,1.67955,2.20704,2.34373,3.66119,3.46916,3.56985,3.656,3.77849,4.28192,4.57256,5.16527,5.4455,5.55921,6.23416,5.59677,5.97754,6.67022,6.88199,7.77497,7.20538,7.56216,7.54964,7.77914,8.73784,9.36794,8.84738,9.73827,9.69967,10.3997,
35, 2.32397,1.23225,1.66198,2.0652,2.82248,2.7602,3.01314,4.03197,4.59425,4.37309,4.6172,4.55878,5.25981,5.77203,5.95146,6.51165,6.32701,6.88721,6.86634,7.8386,7.22312,8.02534,8.34664,8.9204,8.88806,9.06228,10.4873,9.34499,10.2724,11.0704,11.5753,11.3886,
36, 2.22719,1.9276,1.94619,1.41598,2.0598,2.8302,3.47907,3.02215,3.90365,3.66268,3.95164,4.02675,4.3345,5.04804,4.76429,5.5227,5.95354,5.71674,6.2592,6.54271,6.77833,6.851,7.67065,7.46097,8.67004,8.06811,8.93709,8.96735,9.09775,9.54632,9.67255,9.74036,
37, 2.25555,1.65595,1.93069,2.21005,2.8557,2.56713,2.97195,3.27043,3.66998,4.07161,4.52436,4.58591,5.361,6.02657,5.73447,6.5586,7.21164,7.10836,7.341,8.12444,8.61266,8.91519,8.72324,9.55363,9.13426,9.99699,10.1649,11.1633,10.9327,10.8743,11.9457,12.05,
38, 2.02454,1.44215,1.9152,1.73135,2.04916,2.71336,3.04406,3.30277,3.73257,3.55001,3.67728,4.3032,5.0929,4.77681,5.37039,4.9698,5.6844,6.07455,5.95772,6.48036,6.93311,7.43489,7.37021,7.60701,7.6477,8.01178,8.37585,8.89954,9.0122,8.88076,9.79356,9.86867,
39, 2.19413,1.49073,1.7265,2.05197,3.28191,2.43587,2.91887,3.0837,4.05179,4.57756,3.8129,4.94894,4.8102,5.44446,5.89408,6.79019,6.92998,6.92685,7.0948,7.84904,8.10253,8.20894,9.16973,9.54111,8.80356,10.1482,10.5394,11.1257,10.9536,10.8149,11.1257,11.7902,
40, 2.1698,1.58045,1.92783,1.9706,2.74878,2.03424,3.02697,3.4749,3.11416,4.37309,3.6658,4.97919,4.83836,5.45489,5.58216,5.32971,6.09124,6.33327,6.41255,7.0416,7.19495,7.58198,7.89181,7.4328,8.08584,8.37168,8.5678,8.62413,8.99447,9.82381,9.52859,10.3099,
41, 2.12716,1.42428,0.999386,2.20071,2.64556,2.85211,3.06492,3.6512,3.50098,4.02571,4.55252,4.85505,5.24625,5.58738,6.21226,6.70673,6.60137,7.70195,7.16052,7.48496,8.41549,8.3842,8.39359,8.87555,9.20624,9.79669,10.8837,10.2922,10.5092,10.5405,11.7454,11.6734,
42, 2.28563,1.49804,1.86003,1.64408,2.43379,2.76552,2.93661,3.32155,3.35284,4.05388,3.82228,4.64015,4.46177,4.75386,4.8394,5.42047,6.15905,6.2592,6.78915,6.66605,7.16678,7.35247,7.39733,7.49018,8.76288,8.77957,8.78687,9.37002,9.49834,9.52233,10.045,10.1159,
43, 2.10804,1.28731,2.00816,2.2554,2.76539,2.54645,3.2408,3.92035,4.21661,4.32615,4.64537,4.20931,5.70422,5.25877,5.5613,6.55025,6.58676,6.96232,7.41507,7.68734,7.60493,8.17139,9.30534,9.16347,9.84676,10.5426,10.1524,10.8253,10.4059,11.0037,11.5263,12.2722,
44, 2.09157,1.90697,2.22828,1.85377,2.74255,2.71128,2.37015,3.34979,3.96103,3.67365,3.97459,3.69129,4.88948,5.1315,5.58634,4.94998,5.9984,5.30572,6.68796,6.72134,7.22833,7.5945,7.18035,7.78019,8.23398,8.43427,8.4833,8.47704,9.55154,9.92709,9.78835,9.78104,
45, 2.17275,1.62565,1.93722,2.77577,2.53602,2.7903,3.61967,3.7515,4.52332,4.45446,4.49828,5.09186,6.08707,5.63537,6.02865,5.9212,6.93102,7.31492,7.95753,7.66022,8.4447,7.7082,9.42636,9.43679,9.53693,9.49416,10.6083,10.6073,10.3465,10.3673,11.0151,11.9165,
46, 2.13735,1.05989,1.15751,2.21109,1.93276,2.49758,3.21306,3.45716,2.96988,3.53332,4.63911,4.24767,4.62033,5.10542,5.1847,5.31093,5.42047,5.83149,6.43863,6.375,7.08541,6.88095,7.61327,7.91163,7.96379,8.08167,8.72741,8.5073,9.5265,9.8259,9.80086,9.98968,
47, 2.04027,1.55092,2.36264,2.17061,2.35434,2.64973,2.71764,3.14219,4.18219,3.58444,4.65476,4.95207,5.60511,5.75429,5.9525,6.14028,6.65249,7.16678,7.32222,7.43384,7.38064,8.94022,8.87137,9.35437,9.40758,9.94796,10.1159,10.5238,10.6083,10.7491,10.94,11.5367,
48, 2.25119,1.59818,2.01025,1.642,2.82707,3.11917,2.71962,3.18593,3.5135,3.32051,3.95686,4.41587,4.92703,4.67562,4.63911,5.51331,5.70839,6.48557,6.26337,6.42403,6.87573,7.29197,7.36395,7.78957,8.19851,8.10775,8.36438,8.69612,9.14469,9.27405,9.2125,9.59744,
49, 2.17037,1.3885,1.47307,2.36911,1.8402,2.64973,3.11187,3.99233,4.18845,4.0956,4.71318,5.33388,5.29633,6.3364,5.64371,6.375,6.08603,6.89034,7.54129,7.48913,7.92832,8.54902,8.66691,8.6836,9.02994,10.3214,10.3986,10.7053,11.059,11.2874,11.8236,11.3469,
50, 2.1142,1.26027,1.78804,2.29921,2.3013,2.42335,2.75822,2.93974,2.99711,3.40605,3.96103,3.7284,4.54105,4.72778,4.76847,5.87635,5.99005,6.10481,5.81688,6.41464,6.57529,7.07185,7.11775,7.65604,7.87407,8.84112,8.86929,9.14365,9.3575,9.55988,9.35229,10.1587,
51, 2.26173,1.72825,1.12457,2.17372,2.40771,2.72692,3.52106,3.58334,3.53974,4.10186,4.73717,4.94268,5.44342,5.73238,5.50914,6.21643,7.00509,6.77037,7.16574,7.87512,7.93249,8.28822,8.94127,8.43219,9.09566,9.43574,10.191,10.4435,10.6573,11.3469,11.0433,11.6797,
52, 2.10816,1.65472,1.69416,2.20071,2.53391,3.08057,2.71336,3.47699,3.51976,3.43421,4.10186,4.30891,4.57443,4.64954,5.17636,5.50392,6.13715,6.25085,6.21747,6.76724,6.45845,6.9258,7.43593,7.81565,8.21103,8.4301,8.57093,8.78583,9.07584,9.42323,9.68194,9.73097,
53, 1.98156,1.26754,2.19176,2.39519,2.82916,3.0524,3.45195,3.44465,3.66998,4.51497,4.76951,4.73508,5.43194,5.86904,6.037,5.94937,6.41503,6.80897,6.90807,7.94814,7.30449,7.86677,8.64813,9.35437,9.08627,9.94796,10.3548,10.4226,10.4383,10.5259,11.3344,11.2739,
54, 2.14253,1.51459,1.94847,1.68586,2.02425,2.59027,3.66163,2.73944,3.59174,4.27295,4.51393,4.05909,4.40022,4.98024,4.68397,5.20035,5.72717,5.93894,6.35935,6.38438,6.64831,7.04577,8.06602,7.73637,8.57719,8.22563,8.57823,9.03828,9.24588,9.55363,9.54006,10.1003,
55, 1.9442,2.22202,1.98312,2.2554,2.753,3.12543,3.26626,3.3445,3.87862,4.77994,4.63911,4.52436,5.39752,5.57382,6.47932,7.25128,7.04682,6.49392,6.87886,7.75411,8.26319,8.47183,8.32578,9.30117,9.38984,9.98134,10.4122,10.4153,11.2207,10.914,11.4773,12.1564,
56, 2.11312,1.63678,1.83499,2.09172,2.46644,2.94808,3.01036,3.07953,3.70545,3.36849,4.19053,4.32302,4.46907,4.75908,5.57903,5.33492,5.68753,5.87739,6.26963,6.12776,6.31136,7.17513,7.45053,7.71446,8.26423,8.68255,8.65856,8.30492,8.66586,9.48269,9.84155,10.1785,
57, 1.9069,0.771968,2.41773,2.17476,2.95526,2.86687,3.64285,3.70649,4.3564,4.84879,4.75804,5.0856,4.5108,5.48097,6.42507,6.30301,6.4668,7.60076,7.69986,7.74785,7.70403,7.93771,9.13948,9.22293,9.84468,9.60683,10.5624,11.0287,11.0433,11.2123,11.4783,11.2175,
58, 1.94066,1.13083,1.79535,1.57106,1.92053,2.53185,2.77387,3.43421,3.429,3.96103,4.27712,4.21036,4.40022,4.53896,5.27233,5.37665,5.60929,5.91286,6.52313,6.71299,6.91955,7.13549,7.49852,7.6091,8.08271,8.26423,8.15887,9.42531,9.32099,9.6569,9.20102,10.4977,
59, 1.73599,2.00037,1.88827,2.61739,2.51938,2.87819,3.26417,2.8761,3.7284,4.07057,5.6218,5.26816,4.97398,5.22852,6.49601,6.02135,6.75159,6.61493,7.98674,7.59763,8.21311,8.20998,8.91727,8.8213,9.44096,9.78522,10.2953,9.96569,10.6031,10.626,11.1977,11.9905,
60, 2.06997,1.5997,1.81353,2.56609,2.21005,2.71556,2.64764,3.4484,3.60618,3.45359,4.30842,4.68918,4.88009,4.7257,5.22539,5.4841,5.75116,5.89408,6.04326,6.75994,6.90911,7.67169,7.64561,8.01073,8.3383,8.87242,9.00386,8.49686,9.19685,9.60996,9.80608,9.76122,
61, 1.88931,1.69831,2.5173,2.32008,2.90469,3.30235,3.61448,3.37465,4.06535,3.85426,4.73091,5.9525,5.80541,5.82523,5.49662,6.31136,6.70047,7.0802,6.89868,7.73637,8.37272,8.44053,9.0049,8.3769,9.63291,9.26779,9.97716,10.3882,10.3079,11.0423,11.9686,11.687,
62, 1.79466,1.57168,1.99622,2.06473,2.48595,2.33155,2.80412,2.95017,3.19115,4.09143,3.83898,3.96833,4.57443,5.47263,5.3923,5.37144,6.03491,5.92225,6.17157,7.02491,7.24294,6.85904,6.97484,7.24398,7.90746,8.22563,8.53859,8.86511,9.19998,9.76018,9.4034,10.0575,
63, 1.84752,1.81146,1.79277,2.52872,3.10039,3.49576,3.43213,4.02988,3.85671,4.35223,4.11229,4.55878,4.80498,5.68116,5.68842,6.37351,7.01656,6.60346,7.60284,7.78749,8.07645,8.76288,8.40611,9.41801,8.91623,9.44305,9.98447,10.1639,10.6208,10.9254,11.2676,11.737,
64, 2.20549,1.20385,1.77267,2.14656,2.66782,3.03988,2.97625,3.57713,3.4363,3.84836,3.76074,4.65372,4.56087,5.1169,4.99484,5.91181,5.77411,6.41672,5.93998,6.56694,6.8726,6.80584,7.26484,8.69194,7.75515,8.37377,8.83173,9.05498,9.04559,9.65064,9.5724,10.3339,
65, 2.07802,1.60801,1.57583,2.24985,2.23436,2.55571,3.5062,4.38979,3.58652,4.53166,4.71005,5.11794,4.32406,5.38813,5.98484,6.29467,6.8194,7.14801,6.80271,7.64979,7.23564,7.72177,8.54276,8.58971,9.03828,8.80982,10.2035,11.0412,11.6588,10.8149,11.2227,11.4637,
66, 2.12128,1.10579,1.91214,1.96301,2.44526,2.44004,3.20575,3.27356,3.52602,3.88696,4.00067,4.29068,4.62033,5.27338,5.52374,5.46845,6.13089,5.99527,6.79436,7.03638,7.00196,6.92476,7.5246,7.92415,8.27571,8.43949,9.11444,9.58492,9.10609,9.29283,9.63812,9.05811,
67, 1.92571,2.18099,2.05124,1.99415,2.78926,3.23561,3.11727,3.95164,4.22913,4.61929,4.76534,4.29485,5.2692,5.26294,5.42881,5.91703,6.35726,7.00717,7.65917,7.87825,6.96858,8.82026,8.68568,8.95066,9.90205,9.68372,10.3538,10.5509,10.7617,11.3824,11.4345,11.4502,
68, 1.9254,1.2508,1.94328,2.16646,2.21628,2.89514,2.7903,2.73113,3.37678,3.66059,4.03405,4.25834,4.80185,4.79872,5.36457,5.72891,5.52753,5.90122,6.96336,7.01448,6.73281,7.14696,7.40672,7.9544,8.50417,8.26632,9.05498,8.96213,9.06332,9.40966,10.48,9.86033,
69, 2.10669,1.18299,1.70966,2.5694,2.89384,3.39875,3.75343,3.59069,3.87653,4.35119,4.72152,5.19827,4.81124,5.54148,6.35622,6.08186,6.0829,7.49435,7.4255,7.76141,7.28675,8.63665,8.66899,8.79,9.70698,9.58492,10.1399,10.5123,10.383,11.3229,12.484,12.219,
70, 1.82711,1.24662,2.29608,1.79222,1.34954,2.97507,3.50549,2.8688,3.69648,3.55012,4.27608,4.23331,4.38561,4.6944,5.17532,5.2233,5.6917,6.10898,6.34266,6.66396,6.66605,7.41194,7.69047,7.90015,8.03473,7.72698,8.32161,8.91623,9.68194,9.77791,9.62456,10.4424,
71, 1.9581,1.62426,1.75362,2.58088,2.70189,3.02528,3.8129,4.63807,3.97042,4.71735,4.4023,5.09186,5.22226,5.60929,6.74429,6.6817,6.52313,6.92789,7.30449,7.90224,8.15261,8.53546,8.64813,8.60953,9.75288,9.7727,10.3976,10.2338,11.0955,11.4251,12.4506,11.9499,
72, 2.08804,1.2268,1.86837,2.45361,2.92305,2.32738,3.64911,3.18072,3.7503,3.88383,3.58652,3.95686,4.37205,4.67145,5.09708,5.16801,6.10898,5.75429,6.32075,6.83922,7.10002,7.17826,7.56842,8.01699,7.88138,8.20581,8.88911,8.33204,9.02681,8.89119,9.35646,10.3934,
73, 1.86808,1.9706,1.92366,2.44109,2.23975,3.12647,3.33928,3.5667,4.23435,3.88696,4.01319,5.23791,5.34953,5.6218,5.73656,6.69839,7.37438,6.82461,7.5632,7.65917,8.43949,8.50312,9.25631,8.96317,9.32308,10.093,9.72993,10.6907,11.9071,11.2676,10.8921,11.9206,
74, 2.11926,1.49908,1.43127,1.76405,2.27752,3.18906,2.75916,3.24644,3.574,3.70127,3.62825,4.51914,4.39813,5.23895,5.24104,5.12107,6.50748,6.2279,6.27902,6.71716,7.16052,7.50061,7.39837,7.53503,8.50938,7.91476,8.53964,8.52607,9.5578,9.65273,9.76018,9.89058,
75, 2.01036,1.8509,1.9163,2.76657,2.33565,3.58965,3.07848,3.3591,3.90574,4.20097,4.31259,4.56296,5.01362,5.89617,5.54774,6.87156,6.59928,6.1601,7.55277,7.99717,8.01699,8.79939,8.75453,8.89641,9.46391,10.238,10.3757,10.6855,10.6314,11.5315,11.9665,11.882,
76, 2.21038,1.91111,1.68482,2.36575,2.1322,2.79265,2.60242,2.72484,3.83869,4.03176,3.80236,3.91862,4.87566,4.29749,5.23999,5.61763,5.93164,6.29467,6.06934,6.28737,7.29927,6.89034,7.2951,7.70403,8.307,8.45514,8.68047,9.01116,9.13635,9.58909,9.35646,9.93439,
77, 2.0161,0.99104,1.618,2.55584,2.34824,2.9147,3.32572,3.28191,3.83585,4.04657,4.54835,5.24312,4.96876,5.1002,5.49766,6.04221,7.16574,6.78289,7.14696,8.04307,8.15156,8.28927,8.38211,8.99656,9.89684,9.85824,10.2547,9.85407,10.3016,10.8086,11.3584,11.9405,
78, 2.0687,1.19968,2.0405,1.90906,2.74153,2.19176,2.92305,3.91722,3.40813,3.1223,4.21348,4.4649,5.3151,4.93642,4.92599,6.0297,5.78767,5.51957,6.35309,6.87364,6.72029,7.4015,7.7708,8.138,8.36646,8.3529,8.84634,9.33455,9.11652,9.98864,10.4664,10.1639,
79, 2.16051,2.09788,1.72441,2.56627,2.39936,3.115,3.30799,3.42065,4.10082,4.26635,4.82065,4.59851,4.77394,5.90451,5.7376,6.60033,6.47723,7.09272,7.3556,8.03994,7.83965,8.01386,8.53233,9.58805,8.94335,9.86554,9.96673,9.87493,10.8242,11.8361,11.5055,12.2169,
80, 2.15033,1.5961,1.86733,2.04884,2.78096,2.77888,3.08406,3.31633,3.77117,3.69501,4.05805,4.48433,4.23106,5.07081,4.92964,5.47054,5.58425,5.9671,6.80584,7.172,7.34517,7.07185,7.35769,7.88868,7.81774,8.72011,8.77018,8.67108,8.50312,9.68924,9.67568,9.98342,
81, 1.99852,2.03424,1.7797,1.96852,2.05302,3.31738,3.54271,3.73987,3.66685,4.3418,4.84358,4.72361,5.23999,5.53731,5.80332,6.19452,6.5346,7.53086,7.41924,7.97318,7.84278,8.23293,8.45409,9.13426,9.06541,9.47852,9.87493,10.4967,10.843,10.1754,10.625,11.1654,
