StripCh, AdcCh0, AdcCh1, AdcCh2, AdcCh3, AdcCh4, AdcCh5, AdcCh6, AdcCh7, AdcCh8, AdcCh9, AdcCh10, AdcCh11, AdcCh12, AdcCh13, AdcCh14, AdcCh15, AdcCh16, AdcCh17, AdcCh18, AdcCh19, AdcCh20, AdcCh21, AdcCh22, AdcCh23, AdcCh24, AdcCh25, AdcCh26, AdcCh27, AdcCh28, AdcCh29, AdcCh30, AdcCh31
24, 1.99317,1.54543,1.95885,2.19802,2.36285,2.48908,3.12751,3.59382,3.99128,4.17071,4.17593,4.73926,5.14402,4.91452,5.84609,5.89825,6.43446,6.51478,6.82044,7.25859,7.25337,7.79062,7.93771,8.35186,8.23919,9.18433,9.60996,10.2401,9.49625,10.2411,10.2432,10.6977,
25, 2.06835,1.06615,1.92037,2.35122,2.87089,3.37475,3.41648,3.6439,4.15298,4.6026,5.27442,5.36726,6.04639,6.39064,6.98109,6.63997,7.32744,7.72385,8.2611,8.1307,8.76288,9.30534,10.0085,10.0742,10.2296,10.7052,10.6219,11.9247,11.216,10.2525,12.7427,12.8022,
26, 1.92336,1.58206,2.10937,2.02529,2.33051,2.64243,3.19845,3.64181,3.598,3.85671,4.35953,4.57756,5.53209,5.24938,5.38291,6.67544,5.67918,6.32492,6.84548,7.56737,6.62119,7.66126,8.46452,8.52294,8.76288,8.90371,9.59744,9.62978,10.191,10.1837,10.2849,2.06835,
27, 1.86866,1.69624,2.20486,2.49429,2.7916,3.16924,4.02675,3.46551,4.50036,5.10125,5.59781,5.85861,5.92538,6.03804,6.37291,6.76515,6.99153,8.6523,8.07332,8.32995,8.2611,9.81025,9.97508,10.3322,10.2432,11.0995,10.695,10.9526,10.4577,10.3946,10.266,12.6467,
28, 2.1515,1.33293,1.49383,1.67548,2.51933,2.10106,3.27878,3.27878,3.79099,3.9266,4.38144,4.5953,4.77786,5.37665,5.67605,5.67292,6.29363,6.665,6.97588,7.46514,8.0389,7.44636,8.06081,8.73054,8.67004,9.34603,9.43992,9.81234,9.89267,10.6151,10.4581,10.791,
29, 2.05665,1.99147,1.84438,2.40562,2.28982,3.2287,3.74717,4.23435,3.91304,4.61303,5.50601,5.49245,5.84296,6.29988,6.82879,6.69421,7.19391,8.31013,8.22459,7.81252,8.58449,8.78479,10.0784,10.1785,9.97091,10.3073,11.5346,12.0436,10.3059,10.2492,10.3804,13.1394,
30, 1.9746,1.19968,1.68793,2.33565,2.21317,3.58548,2.54222,3.14942,3.38831,4.03405,4.31885,4.5254,4.69753,5.21913,5.29737,5.97023,6.19035,6.40838,6.75263,6.89868,7.35143,7.32952,8.80461,8.38003,9.00073,8.74723,9.8259,10.0648,10.1263,10.2442,10.1065,10.7331,
31, 1.84608,1.53976,2.33885,2.84947,2.58505,3.10793,3.63316,4.14985,4.49724,4.37101,5.19096,5.32554,6.24251,6.04743,6.99257,6.75159,7.23042,6.89555,8.09836,8.60223,9.02994,10.2119,9.87806,9.69863,9.59222,10.5721,10.6613,11.2909,11.8438,10.2515,12.8773,12.6989,
32, 2.07326,2.27418,1.92575,2.80204,2.45987,3.09935,3.02319,3.96729,3.93599,4.38561,4.34701,4.3032,5.23478,5.49453,5.51331,5.83044,6.78602,6.1747,7.04786,6.63997,7.23459,7.50478,7.71864,8.64396,8.68151,9.32412,9.57866,10.1514,9.80817,10.2265,10.2459,10.7474,
33, 2.03034,1.49908,2.59308,3.17759,3.07744,3.84524,4.15611,3.71379,4.8707,4.66832,5.07517,6.39377,5.76577,6.03387,7.03534,6.92059,7.27319,8.05246,8.9444,7.92519,9.1426,8.83277,9.49834,10.238,10.3833,9.94065,11.0824,10.8435,16.8157,10.5705,12.9114,13.1435,
34, 1.99368,1.39893,1.71293,2.54118,2.5827,2.90863,3.51245,3.97251,3.61469,3.76282,4.46046,4.64315,4.80404,5.14193,5.44968,5.88149,6.08806,6.16902,6.8121,6.66709,8.17973,8.15156,7.93249,8.25901,8.91832,9.25214,9.63708,9.67464,9.70698,10.2286,10.3011,10.5754,
35, 1.8907,1.63261,1.56167,2.60865,2.85985,3.6898,3.49263,4.31885,4.56713,4.55461,5.06056,5.23686,5.79289,6.17157,6.50435,6.58885,7.5559,8.12444,7.7082,8.32369,8.97778,10.0012,9.88641,9.81025,10.3773,10.8851,10.3901,12.6215,11.9337,10.7686,12.4621,12.9513,
36, 2.17194,1.52829,2.01906,1.86232,2.58581,2.97834,2.89488,3.19949,3.72631,4.44403,4.3178,5.07934,4.6485,5.05848,5.79498,5.78559,5.99631,6.56068,6.45636,6.87677,7.37751,7.4401,8.28822,8.23502,8.85572,8.62935,9.60892,9.78522,10.238,10.1712,10.5152,10.7508,
37, 1.83364,1.80212,1.40623,1.97546,2.8542,3.2527,3.61573,4.07683,4.04657,4.69962,4.56191,5.70839,5.4455,5.3151,6.53982,7.14905,7.54442,7.96066,7.47348,8.19851,8.51981,9.13322,9.75914,10.1524,9.96673,10.2803,10.4678,10.6597,10.5663,11.0785,12.6926,10.2577,
38, 1.99893,1.88298,2.09579,2.41292,2.54215,3.19596,3.14742,3.8734,3.46554,3.60808,4.03718,4.66206,5.36518,5.15862,5.64476,6.25398,6.1361,6.56486,7.09585,7.12193,7.73428,7.77914,8.25171,9.01846,9.01951,9.44618,9.51711,9.44409,10.0502,10.5387,10.5186,10.5576,
39, 2.13067,1.8256,2.64556,2.54541,2.84272,3.08996,3.16194,3.98085,4.46907,4.70692,5.27129,5.47054,5.78037,6.06516,6.70673,7.2638,7.23876,7.80314,7.91789,8.10775,8.71176,9.49625,9.18851,10.1149,10.2904,10.2494,10.8748,11.4514,12.1497,10.2577,12.9974,12.8595,
40, 2.17955,1.37181,1.9633,2.57357,2.78221,2.73214,3.31633,3.38518,3.50932,4.1584,4.03718,4.82272,4.60267,5.7376,5.17357,6.5346,6.19869,6.31866,6.99257,7.37751,7.60701,7.56007,8.14948,8.6836,8.74828,9.34603,9.17912,9.62352,10.2359,10.1952,10.215,10.5687,
41, 1.50021,1.24767,2.09057,3.19428,3.01485,3.3059,3.93938,3.13273,4.63692,4.55492,5.44968,5.24104,5.63954,6.91224,6.92268,6.85904,7.20017,7.95962,8.13279,7.71029,8.78792,9.75601,8.70968,10.0763,10.0168,10.4744,10.3272,10.8207,11.1018,10.2497,12.7218,12.9141,
42, 1.79038,1.6566,1.87776,2.6466,2.67789,2.56627,2.74675,3.53853,3.8974,4.12899,4.36162,4.57652,4.90617,5.60511,5.98275,5.6844,6.54921,6.48766,6.72655,7.37334,7.26484,7.20851,7.80209,8.5605,9.17807,8.80878,9.87389,9.61517,9.90727,10.6,10.9475,10.5718,
43, 0.885277,1.92992,1.93618,2.91679,2.6007,3.24852,3.63451,3.60321,4.5181,4.78307,4.76534,4.84462,5.66562,6.18409,6.32388,6.66396,7.57656,7.83295,7.80285,8.44888,9.24171,9.03098,8.90788,9.98655,10.0888,10.1389,10.4285,11.9488,12.0633,12.6227,12.6227,12.9586,
44, 2.1358,1.60861,2.14273,2.06658,2.06032,2.42544,3.24852,3.59174,4.06705,3.83898,4.56011,4.32448,5.06562,5.40273,5.67084,6.31449,6.64518,6.6577,6.28215,7.5246,7.06142,7.86051,7.98778,8.74932,9.27822,8.71698,9.20102,9.96465,10.3692,10.3802,10.6305,10.8857,
45, 1.41501,1.48656,2.06449,2.51098,3.20471,2.96269,3.64911,3.8275,4.04449,3.67937,4.90513,5.47784,6.10168,5.13567,6.55338,6.60972,8.01282,7.9158,8.45514,8.24963,9.41592,9.2271,10.527,9.47434,10.2515,10.9703,10.7605,10.8004,11.8234,11.2517,12.4662,12.8376,
46, 2.03015,1.92157,1.81308,2.22202,2.62573,2.47238,3.08057,3.33407,3.26417,4.33137,3.97251,4.43151,5.1701,5.09082,5.02509,6.60867,6.04013,6.32179,6.92059,7.15635,7.61849,7.97318,8.2684,8.58449,8.68464,9.09044,9.57136,9.83946,10.1597,10.1597,10.578,10.6646,
47, 0.570751,2.58714,1.91844,2.30339,2.23871,3.05449,2.92722,3.67206,3.60843,4.32302,5.39752,5.84401,5.64267,6.38543,5.65206,6.9039,7.60388,7.31075,7.4182,8.4833,9.0122,8.83903,9.33247,10.1482,10.2401,10.3692,10.5215,10.595,11.209,10.4228,10.3587,2.03015,
48, 2.16058,1.39893,1.84646,2.22097,2.23036,2.75196,3.23496,2.89488,3.93286,4.31155,4.80707,4.80498,5.40586,5.54982,5.39126,6.18931,6.19244,6.82566,7.33996,7.5778,6.63684,8.15782,8.38941,8.56154,8.7827,9.39089,10.1702,9.87597,10.1764,10.5636,10.6497,10.727,
49, 0.921508,1.98938,1.74527,2.69459,2.32216,2.30964,3.3831,4.39187,4.02571,4.77264,4.86861,5.04179,5.96293,6.40942,6.6817,6.65249,7.45471,7.9544,7.57259,8.5678,9.17599,9.32099,10.118,9.6882,9.90936,10.5864,10.5987,11.9269,11.2158,12.533,12.533,12.5747,
50, 1.93809,1.5648,1.59401,2.47551,2.68624,2.92513,3.5062,3.30486,3.97467,3.61967,4.29749,4.47188,5.38291,5.2087,5.40482,6.1288,5.96815,6.60033,6.78706,6.83505,7.46618,7.74889,8.22146,8.8672,8.07541,9.61622,9.82381,10.045,9.60787,10.2523,10.2523,10.4797,
51, 1.95163,2.16151,2.35242,2.80934,2.81873,2.84272,3.48116,4.01827,3.77226,5.10855,4.50454,5.22852,5.84714,5.9838,6.41568,7.10315,7.55694,8.13592,8.162,9.76435,8.42697,8.6909,9.57032,10.0022,10.19,10.5989,10.4371,10.8891,11.003,10.3439,11.6453,12.5653,
52, 2.01172,1.50534,1.86524,2.23975,2.66678,2.56817,2.8723,3.75448,3.4266,4.23748,4.45655,5.04074,5.00632,5.28381,6.05056,5.86904,6.11941,6.79019,6.79749,7.33683,7.96692,7.74576,8.35395,8.94231,8.60744,9.53172,9.66212,10.0189,10.2526,10.25,10.2473,10.7455,
53, 0.825789,1.7797,2.01546,2.55897,2.45882,3.30277,4.14283,4.39403,4.01411,4.07536,4.84149,5.78663,6.12254,6.18409,6.94145,6.73803,7.07394,7.49748,8.45409,8.75453,8.70759,8.90058,9.46808,9.57866,10.2307,10.2687,10.3411,10.841,11.1386,10.2577,12.8501,12.9355,
54, 1.95182,0.978522,1.94035,2.29295,2.41188,2.65286,2.98545,3.35809,3.92973,3.81482,4.67562,4.71944,4.94894,5.38187,5.58321,5.53418,6.06204,6.24981,6.88721,7.13027,7.6936,7.50791,7.89285,8.36751,9.17286,9.46078,9.25527,9.75601,9.87076,10.1274,10.2451,10.7453,
55, 1.2538,2.1104,1.71085,2.30347,3.39666,3.24957,3.77221,3.89844,4.40335,5.12628,4.84984,5.48932,5.47993,6.19452,6.79853,6.54921,7.74054,7.7322,7.91789,8.83695,9.03724,9.22606,9.57136,10.2451,9.53485,10.3151,10.773,11.2831,11.2959,10.2494,10.9723,12.7364,
56, 2.00788,1.17673,2.03878,2.23704,3.13273,3.40396,3.25896,3.25896,4.00484,4.01736,4.42004,5.25043,5.5999,5.52479,5.37874,5.99527,6.02239,6.48662,6.86739,7.40985,7.18869,8.06394,8.99134,8.79939,9.14156,9.71219,9.76227,9.81547,10.1556,10.2401,10.6797,10.8845,
57, 0.0989659,2.2168,1.61735,2.10009,3.02737,2.49464,3.36328,3.70962,4.37101,4.53688,5.26816,5.60407,5.00319,5.69483,6.4887,6.66813,7.33787,7.16783,7.74367,7.89702,8.51981,8.89954,9.21041,9.78835,10.2421,10.6163,10.4225,10.6805,11.3244,10.9809,12.7813,13.1428,
58, 1.85676,1.49069,1.23225,1.73651,2.64347,3.17133,3.30173,3.65433,4.15924,3.62929,4.51497,4.89574,5.17844,5.79393,5.85548,6.10585,6.92893,5.75429,6.82774,6.96858,7.20017,7.99821,8.69194,8.33934,8.94857,8.84321,9.95004,10.0898,10.2046,10.451,10.3011,11.0749,
59, 0.31947,1.44504,2.1321,1.31217,2.69999,3.15776,3.10897,4.66102,4.53792,4.89261,5.00423,5.69692,6.34787,6.63788,6.02239,6.81731,7.91789,8.48122,7.47036,8.38316,8.83799,9.33038,9.90171,9.80206,10.1664,10.8246,10.6399,10.8245,10.6448,10.2558,12.6509,13.0782,
60, 2.04451,1.15795,1.42292,2.17194,1.85585,2.95638,3.18682,3.03527,3.62929,4.03092,4.84141,4.50717,5.04071,5.52857,5.28568,5.78141,6.64518,6.73386,7.05412,7.16365,7.72177,7.56842,8.01804,8.57823,8.6836,8.93396,9.95213,9.38776,10.3981,10.5031,10.5065,10.6918,
61, -5.82502,1.67642,2.70189,2.70919,3.33302,2.7071,3.4676,3.94538,4.4868,5.15236,4.91347,5.58738,5.37978,6.49288,6.31553,6.43446,6.86426,8.24193,7.71133,8.86785,9.79356,9.60683,9.89475,10.1931,9.90101,10.2459,10.4651,11.0505,10.2741,10.2577,10.3784,13.032,
62, 1.88678,1.67558,1.89454,1.56545,2.62007,3.03467,3.03467,3.6041,3.52625,3.85945,4.45446,4.67354,5.0084,5.51227,5.37978,5.78559,6.17887,6.14028,7.26797,7.46201,7.21268,7.69777,8.64083,8.81817,8.74202,9.03828,9.59327,10.1587,9.97716,10.4318,10.5789,10.7901,
63, -3.60379,1.89035,2.3533,2.29932,3.25791,3.03363,3.70858,4.46876,3.92452,4.44593,5.69379,5.5227,5.81167,6.09333,6.54295,6.94041,7.49644,7.15844,8.07958,8.39463,8.62622,9.53172,9.71428,10.2056,10.2421,10.2466,10.7411,11.3907,11.6836,11.7467,12.7604,1.88678,
64, 2.04413,1.53976,1.86628,2.19385,2.43066,3.11291,2.85941,3.28399,4.58191,3.8807,4.55284,4.4179,5.26399,5.59364,6.21539,5.71152,6.39795,7.13236,7.35978,7.06768,7.94397,7.51834,7.90746,8.63144,8.85781,9.29491,9.97299,10.0502,10.2459,10.4161,10.6755,10.5896,
65, 0,1.36033,2.41084,2.34616,3.17759,3.43839,4.05805,4.25521,4.21036,4.40648,4.91973,5.40795,6.1215,6.00257,6.44176,7.09793,7.89807,7.73846,7.8167,8.30074,9.07375,8.71072,9.68194,9.86033,10.3991,10.4253,10.9995,10.9549,11.0875,10.2577,12.7938,13.1594,
66, 2.0109,1.53976,1.88193,2.57775,3.13064,3.33198,3.04823,3.74092,3.48533,3.84419,4.31572,4.14985,4.63389,4.88844,6.26546,5.70213,6.76932,6.33014,7.06664,7.29823,7.58198,7.85321,8.26892,8.45472,8.55956,9.65795,9.67046,10.238,9.91353,10.2338,10.6395,11.9203,
67, 0.580995,1.86524,2.47969,2.4004,2.80099,2.96477,3.82959,3.24748,4.15425,4.69879,5.10438,5.41108,6.0443,5.94311,7.10315,7.20017,7.16365,7.52252,8.28718,8.86094,8.89328,9.54424,9.76644,9.74036,10.3657,10.683,10.905,10.905,11.0821,10.3289,13.07,12.5309,
68, 2.03355,2.00503,1.66286,2.16881,2.41501,2.83446,3.36845,3.38188,3.65746,3.73048,4.30946,4.803,5.41231,5.70317,5.97649,6.2592,6.31762,6.71716,7.19286,7.39003,7.13757,7.44323,7.9544,8.21729,8.72324,8.99449,9.31995,10.2545,10.2545,10.4057,10.2451,11.0293,
69, 1.59109,1.65034,2.37537,2.28878,2.6393,2.81625,3.77325,4.07161,3.99963,4.93121,4.6798,5.55295,5.2692,6.21747,6.52209,7.23564,7.42132,7.89076,7.89494,7.52877,8.93084,10.0575,9.65169,9.73201,9.80817,10.4394,10.6878,-5.67697,10.6089,10.2575,12.8188,13.1372,
70, 1.93236,1.5189,1.99773,2.50472,2.87193,2.95434,3.48533,3.31738,3.77534,3.97355,4.49828,4.86027,4.71213,5.2692,5.40586,6.11941,6.42716,6.53252,6.93206,7.42758,7.74263,7.50269,8.21416,8.61683,9.21041,9.40862,9.1666,9.74766,10.4664,10.3459,10.6668,10.5839,
71, 0.652893,1.75153,2.0332,2.35763,3.09444,3.26417,3.68771,3.89322,4.25939,5.21405,5.10299,5.47784,6.10481,6.2133,6.67439,7.70508,7.96275,7.43489,8.12757,8.27988,9.05811,9.78417,9.89058,9.96256,10.4628,10.4498,10.6674,11.1852,10.3804,-37.6587,13.1411,13.0275,
72, 2.08198,0.96183,1.76614,1.62531,2.58581,3.24435,3.33824,3.10378,3.97355,4.13524,4.20618,4.43882,5.46845,5.07204,5.87739,5.88886,6.41359,6.61806,6.87364,7.26797,7.9471,7.28988,8.60118,8.61788,9.00595,9.08627,9.53172,10.1117,9.76227,10.2411,10.3896,10.3496,
73, 1.37983,1.07554,2.20741,2.65847,2.74359,3.00024,3.6366,3.57296,4.42525,5.02301,4.7257,4.63389,5.868,6.87469,6.19348,7.32952,7.003,7.28675,8.2006,8.63248,9.0894,9.80921,9.297,9.40028,10.0596,10.7635,10.6841,10.9801,11.6589,10.5495,12.9263,12.8178,
74, 2.02586,1.86628,2.3232,2.28998,2.15421,3.12039,3.219,3.219,3.50098,4.226,4.41274,4.93016,5.50184,5.64267,6.00883,6.14236,6.14236,6.27589,7.01656,7.69569,7.69569,7.92102,7.90224,7.91059,9.36898,9.36898,9.36898,10.2494,9.98551,9.89371,10.2501,10.6294,
75, 2.06949,1.03172,2.2879,2.34707,2.38132,3.07014,3.84002,4.41274,4.65457,4.74695,5.08534,5.89721,6.29363,6.49183,6.60972,6.92163,6.92163,7.43071,7.97735,8.94857,8.55215,8.98925,10.0074,9.70176,10.2607,10.5146,10.4581,10.9166,10.9166,10.4662,12.9138,10.2494,
76, 1.96295,1.3485,1.81561,2.34811,3.1442,2.74779,3.08996,3.75448,3.27043,4.51706,4.2187,4.56713,4.97711,4.84462,5.9598,6.19348,6.2133,6.59824,6.95293,7.49748,7.52147,7.46618,8.52816,8.60744,8.80461,8.86303,9.46182,10.0585,10.6381,10.581,10.581,2.06949,
77, 1.66715,0.981651,1.78074,2.95434,2.76761,4.03695,3.08683,3.90928,3.72866,4.39091,5.25981,5.3923,5.75533,6.71612,6.29884,7.46931,6.79853,7.63309,8.32161,8.54589,8.75975,9.31891,9.93126,9.91353,10.5878,10.4751,10.6126,10.6636,11.3938,11.3938,12.4861,12.7751,
78, 1.85521,1.65973,1.64304,2.43587,2.49951,2.79578,3.00233,3.12751,3.44465,4.44195,4.0111,4.93121,5.22643,5.43507,5.57486,5.78559,6.23103,7.11149,6.43863,6.99048,7.20851,7.70925,7.82504,8.79,8.90684,9.33873,9.56301,10.2067,9.98968,10.2296,10.7381,10.4228,
79, -2.30266,1.80265,2.06241,2.79891,3.41311,3.5521,3.56879,3.3747,4.32719,5.52753,4.87151,5.36249,5.60123,6.16427,6.84965,6.45115,7.20956,7.34413,7.93771,8.42488,9.03516,9.57136,10.2088,9.96047,10.0867,10.8903,10.3295,11.6136,6.39396,10.2822,1.85521,1.85521,
80, 1.9963,2.15212,1.67538,3.07953,3.07953,3.07953,3.1828,3.58026,3.18698,4.07578,4.30111,4.63277,5.55141,5.39986,5.59293,5.81793,6.40525,6.59824,6.82357,7.11254,7.00926,7.78332,7.98883,9.08836,8.49999,8.95692,9.08314,10.2004,10.1357,10.0356,10.4745,10.9139,
81, 0.910794,2.04572,1.98312,2.55688,2.79056,3.85149,3.55105,3.82541,4.25313,4.83726,4.99607,5.87635,5.79289,6.06621,6.2738,7.19391,7.77184,7.11671,8.00656,8.88285,9.15304,9.03828,9.90518,10.4879,10.5286,10.6684,10.8964,11.0638,11.7676,10.2503,12.8293,12.8293,
